x_alaee,lambda_nm,mie_ED_min,mie_ED_max,mie_MD_min,mie_MD_max,mie_EQ_min,mie_EQ_max,mie_MQ_min,mie_MQ_max,table2_ED_min,table2_ED_max,table2_MD_min,table2_MD_max,table2_EQ_min,table2_EQ_max,table2_MQ_min,table2_MQ_max
0.4892107596807567,1022.0543806646526,1.9843506504033992,2.0054922494233414,0.5446627469109183,0.5599164193032581,0.42718096258254895,0.44300097519230053,0.024311577514949275,0.02554076760494836,1.985154222403526,2.0061226221897805,0.5449815165445914,0.5603218267272783,0.427489190487416,0.44326029005956996,0.02433351148244623,0.02556841803092852
0.4927579071829737,1014.6970605878824,1.9809798709087658,2.0030979019106456,0.5595737121535679,0.5754580816638966,0.4580499937781506,0.4737360108199175,0.025679077267721312,0.027042499802471892,1.9817714081516307,2.0037180137938932,0.5598989740965603,0.5758722027269727,0.4583783671805274,0.47401149787302,0.025702124164541786,0.027071632644942098
0.49630505468519065,1007.4449076831447,1.9770017496645558,1.9994721181556148,0.5750292511591665,0.5912646988563409,0.49067229694271935,0.5088583264571468,0.027206355158667338,0.02861824748132454,1.977781278084213,2.0000815944161965,0.5753610391428332,0.5916877085840992,0.4910218725978355,0.5091518526734028,0.027230622752208434,0.028648933506899302
0.4998522021874076,1000.2956830277942,1.972964715546296,1.995722452672657,0.5905395739500869,0.607100934155105,0.5235934950111139,0.5444219997626036,0.028749706631956806,0.03020512904394922,1.9737321210691419,1.9963212556120125,0.5908778913677815,0.6075327869682634,0.5239643921955596,0.5447337529587823,0.028775205763552324,0.030237374299003764
0.5033993496896245,993.2472108044628,1.9680557708920974,1.9916328839268522,0.6062116948711535,0.6233755174274019,0.5609383376561285,0.5813234659403386,0.030344040436740504,0.03195679208640001,1.9688093652288008,1.992220981654397,0.6065565820574395,0.6238155387525843,0.56133232166344,0.5816540139748186,0.03037080679497653,0.03199068605728765
0.5069464971918416,986.2973760932944,1.9631468262378986,1.9865865723014187,0.6223392371602247,0.6396501006996997,0.5982831803011449,0.6219904852764926,0.03208187678467558,0.03370845512885088,1.9638866093884595,1.9871638750531142,0.6226908076468353,0.640098290536906,0.5987002511313224,0.6223414265289301,0.032110010824017696,0.03374399781557162
0.5104936446940586,979.4441227562246,1.957463170949066,1.9815402606759853,0.6384667794492953,0.656279801864984,0.6381397664595151,0.6626575046126455,0.033819713132610604,0.03557582074315728,1.9581895079699716,1.9821067684518314,0.6388250332362304,0.6567365239954338,0.6385814187422394,0.6630288390830403,0.0338492148530588,0.03561312651438012
0.5140407921962755,972.6854514088557,1.9511309207103076,1.9757325329409479,0.6549797696001531,0.6732068110336994,0.6800992076523218,0.7065578850732903,0.03568925350693422,0.037540053626924155,1.9518441172302445,1.976288262886796,0.6553448492806666,0.6736723700184134,0.6805666927054655,0.7069509717343172,0.03572021736122279,0.03757921823316266
0.5175879396984925,966.0194174757281,1.9447760841369293,1.9694495235263028,0.671733359214091,0.6901437475222945,0.7221878711162365,0.7524765539397653,0.037641004528082216,0.03950939512961079,1.945476096510148,1.9699944863447225,0.6721053537959675,0.6906181188384767,0.7226812255848365,0.7528922410724196,0.03767348947432042,0.039550420690709895
0.5211350872007094,959.4441293250142,1.937551673680692,1.9631665141116579,0.6884869488280291,0.707462885826256,0.7692515920178093,0.7983952228062403,0.0395927555492302,0.041675418460708144,1.9382368215458363,1.9637007098026489,0.6888658583112685,0.707945125346259,0.7697722267357907,0.798833510410522,0.03962676158741804,0.04171838659069758
0.5246822347029264,952.9577464788732,1.9303272632244546,1.9557956423728637,0.7057942864751472,0.7247820241302176,0.8163153129193822,0.8494828833348964,0.04176545846178447,0.0438414417918055,1.9309975465815243,1.956318823297265,0.7061801318156681,0.7252721318540414,0.8168632278867448,0.8499456415966378,0.041801127550568695,0.04388635249068527
0.5282293822051434,946.558477895915,1.922516854490381,1.9483902337196795,0.7231192042406234,0.7424138291848579,0.8657570346180585,0.900734646451314,0.04394517604557836,0.04613102322025855,1.9231725825455488,1.9489023920155655,0.7235119861037238,0.7429120690597213,0.8663334303459128,0.9012219347442487,0.04398251269179179,0.04617798697312827
0.5317765297073603,940.2445803224014,1.914135097435417,1.9406432817535282,0.7406232425919952,0.76035048432141,0.917517307093911,0.9536573824063443,0.04620436678461622,0.04854107379363341,1.9147765716647012,1.9411443526839296,0.7410229624844351,0.7608571136958515,0.9181233540805893,0.9541697430937238,0.046243420517560384,0.048590198323465214
0.5353236772095773,934.0143567090006,1.905753340380453,1.932179722781237,0.7585031017014484,0.7782871394579621,0.9692775795697633,1.0100860597683916,0.04863030363662346,0.05095112436700827,1.9063805607838535,1.9326695705186785,0.7589097627846267,0.7788021583319819,0.9699132778152659,1.0106246308063431,0.04867117837589838,0.051002409673802165
0.5388708247117943,927.8661546900713,1.896573911086067,1.9237161638089457,0.7763829608109016,0.7966327232822855,1.0258365045761413,1.0665147371304389,0.05105624048863071,0.05359650060667249,1.897186004438867,1.9241947883534274,0.7767965630848183,0.7971554579515964,1.0265028911324559,1.0670795185189625,0.05109893623423638,0.053650058479406404
0.5424179722140112,921.7983651226158,1.887384255224509,1.9145769390294545,0.7946256703411354,0.8149835497820931,1.0824569507688082,1.126194992232213,0.05366144520595087,0.056244893842058365,1.8879812103315199,1.9150442394117426,0.7950462050708857,0.8155139916094608,1.0831540389314729,1.1267868811234012,0.05370607017289151,0.056300725713924325
0.5459651197162282,915.8094206821874,1.877613934145095,1.905114345019653,0.8130420377064044,0.8336352141094643,1.1408769597225894,1.1874314311452525,0.056352446349563316,0.05902945516572865,1.8781962518732367,1.9055702729165331,0.8134695007115205,0.83417380031441,1.1416057523050374,1.1880508569102213,0.05639905232883123,0.05908769599850942
0.5495122672184451,909.8977945131792,1.8671844795751418,1.895623567115225,0.8314737619220753,0.8526283700248806,1.2013397155943926,1.2487939126607435,0.059051935502098,0.06196858567069474,1.8677527284760533,1.8960681192809103,0.8319081520434961,0.8531755969106446,1.2021013509253855,1.2494409011814827,0.059100527427847764,0.06202938866425184
0.5530594147206621,904.0619989310529,1.8567550250051885,1.885217198504759,0.8504043735232059,0.8716215259402968,1.2618024714661955,1.3142510530904834,0.062027168734187864,0.06490771617566084,1.85730920507887,1.8856502694956063,0.8508456531073176,0.8721773935068792,1.2625969495457336,1.31492644517731,0.0620779068988887,0.06497108132999427
0.5566065622228791,898.3005841741901,1.8458373481310357,1.874810829894293,0.8693349851243363,0.8908347680739097,1.3263363912032269,1.3797081935202233,0.06500240196627773,0.06808590162266047,1.8463759985081,1.8752324197103025,0.8697831541711393,0.8913977818927313,1.327162921469151,1.3804119891731372,0.06505528636992963,0.0681518488496211
0.560153709725096,892.6121372031663,1.8348936327339924,1.8640885923781025,0.8883513320013734,0.9100597481391596,1.3910874396797372,1.4466227731099792,0.06808101450527473,0.07127683666656856,1.8354166755014059,1.8644982969300363,0.8888059606552899,0.9106298285073631,1.391945979968732,1.447354578485551,0.06813606114609091,0.07134536702812176
0.563700857227313,886.9952805453593,1.823482537939905,1.8528583772646006,0.9075055575954055,0.9295640358190268,1.4569091542946118,1.5158811935441983,0.07132588073680915,0.07461155563374414,1.8239905122036122,1.8532555466996992,0.9079659545664746,0.9301416507611996,1.457800305887018,1.5166403752668876,0.0713831153429754,0.07468281109203206
0.56724800472953,881.4486711829078,1.8114528527673766,1.8416281621510986,0.9266597831894375,0.9494379953417699,1.5241479270337919,1.5851396139784173,0.07457074696834357,0.07813657685230317,1.8119464720499516,1.842012796469362,0.9271259484776592,0.950023764302219,1.5250724857418256,1.585926172048224,0.07463016953985988,0.0782107452983963
0.5707951522317469,875.9709994821337,1.7994231675948482,1.8298034065876314,0.946085529362636,0.969311954864513,1.591386699772972,1.656295618042582,0.07804139571130703,0.08166159807086219,1.7999024318962913,1.8301754235509622,0.9465571525872462,0.9699058778432385,1.5923446655966331,1.6571088862085308,0.07810308941803921,0.08173867950476055
0.574342299733964,870.560988162635,1.7867120131636498,1.8177664354652467,0.9656081922241254,0.9895351933484656,1.6606113802252158,1.728128946535464,0.0815926353742986,0.08547676450573435,1.7871767840024406,1.8181258057195382,0.9660851625976622,0.9901369365189655,1.6616020856403098,1.7289686869856056,0.08165662990293925,0.08555691484445978
0.5778894472361809,865.2173913043479,1.7739346047767486,1.8056595697733486,0.9851671756650766,1.0097923895092011,1.7300291350384476,1.8000854373633317,0.0851739850164123,0.08932013950330338,1.7743848686894055,1.8060063099287462,0.9856494753782388,1.0104019204161212,1.7310525151467884,1.8009515397162053,0.08524029308631748,0.08940337390545522
0.5814365947383979,859.9389933909506,1.7609740682621509,1.7928502532371153,1.0050911863447354,1.0301106300134248,1.8001538494930718,1.8732797280203646,0.08905794443785947,0.09328120876975397,1.7614094790932737,1.793184530228059,1.0055786364113903,1.0307273458744428,1.8012087731470587,1.874171082925829,0.08912669388045433,0.09336752925013697
0.5849837422406148,854.7246083880749,1.747729978517574,1.780040936700883,1.0250151970243928,1.0505233907914329,1.8713732111343577,1.9464740186773926,0.0929419038593064,0.09742451432350444,1.748150000284607,1.7803627505273725,1.0255077974445408,1.0511463582661797,1.8724579268796404,1.947390626135448,0.09301309467459093,0.09751392400181622
0.5885308897428319,849.5730788548467,1.7344858887729964,1.7669094331236026,1.045104357922186,1.0709361515694422,1.9425925727756481,2.019744671211515,0.09698212975569817,0.10156781987725516,1.7348905214759396,1.767218882640093,1.0456020115586924,1.0715653706579178,1.9437070806122263,2.020685735024336,0.09705582391036814,0.10166031875349574
0.5920780372450487,844.4832750873691,1.720590548025707,1.7533745371629637,1.0654002941759606,1.0918725813343355,2.013784254589378,2.0931109321831936,0.10121800816983897,0.1060534620487917,1.7209807296550468,1.7536717461395919,1.0659028794088492,1.0925088253546928,2.0149283219890135,2.094075455475992,0.10129428324893011,0.10614934591264556
0.5956251847472658,839.4540942928039,1.7066008230751253,1.739839641202324,1.0856962304297364,1.1128849051553007,2.0849719248339005,2.166477193154877,0.10545388658398003,0.11058871822290618,1.706976689571512,1.74012460963909,1.0862037472590074,1.113528286182634,2.086145518096849,2.167465175927653,0.10553274258749236,0.11068802994244357
0.5991723322494826,834.4844597927973,1.6923629389039168,1.7257626266878592,1.1062640689709076,1.1339738158408261,2.1558840427057717,2.2390456374525716,0.1099858169716417,0.11525211964296962,1.6927244587752655,1.7260355610270233,1.1067763243107476,1.134624080593338,2.1570860840923802,2.2400552485403753,0.11006736356333631,0.11535490222930779
0.6027194797516997,829.5733202550269,1.6776730504379933,1.7115480311678888,1.1269009119573898,1.155202224029662,2.2262942616131824,2.3114116086575494,0.11459288060813105,0.12014892847529807,1.6780201663237204,1.71180898380119,1.1274178568057125,1.1558589111726494,2.227522788097654,2.312442383340047,0.11467714561891396,0.12025526027011489
0.6062666272539166,824.719648951731,1.6629831619720707,1.6972599371724046,1.1475839502972989,1.1764306322184968,2.296704480520589,2.3835182657989225,0.11925789938585149,0.1250457373076262,1.6633158738721765,1.697508943502217,1.1481055245461542,1.1770937417519596,2.297959492102923,2.384569779692033,0.11934489932716218,0.12515561831092167
0.6098137747561336,819.9224430441105,1.647977096395385,1.682559015737076,1.1685264594541858,1.1976556217782868,2.36619546452239,2.4541684034650078,0.12424844154909494,0.13022217431087707,1.6482949722655813,1.6827962746120333,1.1690523254882592,1.1983236476557546,2.367472706690652,2.455238272881281,0.12433826916265678,0.13033554119087587
0.6133609222583505,815.1807228915663,1.6329087535090048,1.6678580943017483,1.1894689686110715,1.218879937971748,2.4355053871033845,2.524818541131088,0.12923898371233805,0.1354536895902184,1.633211708249659,1.6680836057218504,1.1899991264303627,1.2195525835477041,2.4368040218476477,2.5259067660705252,0.1293316389981511,0.13557052987247994
0.6169080697605676,810.4935313847628,1.6176942321532104,1.6528988583803577,1.210550863822406,1.2402128851681862,2.504091674406966,2.594082076030788,0.13443360286916803,0.14081601355749251,1.6179824623486627,1.6531127771640324,1.2110851291144273,1.240890120127006,2.5054108158266573,2.595187116982845,0.13452914214593256,0.14093638552244278
