x_alaee,lambda_nm,source,n,kappa,mie_ED,mie_MD,mie_EQ,mie_MQ,table2_ED,table2_MD,table2_EQ,table2_MQ,abs_err_ED,abs_err_MD,abs_err_EQ,abs_err_MQ,rel_err_ED,rel_err_MD,rel_err_EQ,rel_err_MQ
0.24020100502512565,2081.5899581589956,olmon,0.5443316276150626,14.232785753138074,0.3149119076989113,0.02126075418990444,0.0003272723615531771,4.464102012559772e-05,0.31494768794342054,0.021264270782011933,0.0003273248418181107,4.465186156385272e-05,3.578024450923145e-05,3.516592107493527e-06,5.2480264933622064e-08,1.0841438254998142e-08,0.00011361985251901336,0.0001654029803497452,0.00016035654426961064,0.00024285821032977526
0.2442211055276382,2047.3251028806583,olmon,0.5267625514403291,13.986096687242798,0.345862985917021,0.023150703633305826,0.00038652678213469695,5.222925968709319e-05,0.34590204988174744,0.023154517373329245,0.00038658861795222226,5.2241902827497065e-05,3.906396472641571e-05,3.8137400234193597e-06,6.183581752531014e-08,1.2643140403874515e-08,0.00011294635828937152,0.00016473538272645467,0.00015997809306720064,0.00024207006723089486
0.24824120603015076,2014.17004048583,olmon,0.5104450485829959,13.753775303643724,0.37871083148149387,0.02517095238661236,0.0004552787894037182,6.095970858298623e-05,0.37875341909250987,0.02517508819863081,0.00045535155368431254,6.0974435332735446e-05,4.2587611015998394e-05,4.13581201845134e-06,7.276428059431938e-08,1.4726749749217145e-08,0.00011245416680953707,0.00016430892065296063,0.00015982356808148094,0.00024158169537784438
0.2522613065326633,1982.0717131474103,olmon,0.49517370517928283,13.534501992031872,0.4134273689659167,0.027327349323378693,0.0005348614161506772,7.098049319702937e-05,0.4134737237246084,0.027331833688031673,0.0005349469236701533,7.099762511904073e-05,4.6354758691691256e-05,4.484364652980466e-06,8.550751947613514e-08,1.7131922011356785e-08,0.00011212310110875311,0.00016409804697538184,0.00015986855079493453,0.0002413609886282641
0.2562814070351759,1950.9803921568628,olmon,0.48095098039215683,13.32686274509804,0.4499662047885088,0.02962552366355338,0.0006267707269973417,8.245425083984723e-05,0.45001656848627747,0.02963038432982614,0.0006268710614480332,8.24741525765574e-05,5.036369776867389e-05,4.860666272761549e-06,1.0033445069148206e-07,1.990173671016424e-08,0.00011192773420027314,0.00016407022295917604,0.0001600815838546774,0.0002413670187704432
0.26030150753768844,1920.849420849421,olmon,0.46747374517374524,13.125945945945945,0.4882941824894499,0.03206652038203777,0.0007327080060752498,9.553519487498057e-05,0.48834874149696955,0.03207178087629746,0.0007328254506930679,9.555825491351478e-05,5.455900751966114e-05,5.260494259688719e-06,1.1744461781814774e-07,2.306003853421259e-08,0.00011173388804573755,0.00016404942591262297,0.00016028843256024974,0.0002413774166095485
0.264321608040201,1891.6349809885933,olmon,0.45470304182509513,12.931444866920152,0.5283301540766427,0.034655780969570595,0.000854557193603105,0.00011041360844674309,0.5283890848228168,0.03466146575469759,0.0008546943414082543,0.0001104402614345461,5.893074617402405e-05,5.684785126996994e-06,1.3714780514929338e-07,2.665298780300579e-08,0.0001115415156967838,0.0001640356952852542,0.00016048990772756986,0.0002413922357755529
0.26834170854271355,1863.2958801498128,olmon,0.44258426966292136,12.739775280898877,0.570008715679916,0.03739386754318904,0.0009944570527892016,0.00012726766416277455,0.570072127176367,0.037399996089251056,0.0009946167130720468,0.00012729836595100813,6.341149645106015e-05,6.128546062016127e-06,1.5966028284511956e-07,3.07017882335758e-08,0.00011124653835410542,0.00016389174120429775,0.00016055020415141374,0.00024123793294664701
0.27236180904522617,1835.793357933579,olmon,0.43103321033210323,12.554760147601474,0.6131728533404607,0.040291631924803964,0.0011547245997972052,0.00014635446123068316,0.6132409007308408,0.04029823108402382,0.0011549100905426063,0.00014638975110477175,6.804739038013263e-05,6.599159219855544e-06,1.854907454011158e-07,3.528987408858166e-08,0.00011097586921766368,0.00016378485816041197,0.00016063635037626462,0.00024112605650577292
0.2763819095477387,1809.0909090909088,olmon,0.4200272727272726,12.373636363636363,0.6577153618100282,0.04335043012782705,0.0013380097670812954,0.00016789387362170938,0.6577881374825171,0.043357522646595356,0.0013382247096259217,0.0001679343230479529,7.27756724888673e-05,7.0925187683062996e-06,2.1494254462623222e-07,4.044942624351435e-08,0.00011064919069031494,0.00016360895952802887,0.00016064347952788347,0.00024092258622046632
0.2804020100502513,1783.1541218637992,olmon,0.4094931899641577,12.202078853046594,0.7034032601621363,0.046586303265665825,0.001547128011578117,0.00019223073719620373,0.7034809570585894,0.04659392564147646,0.0015473768284877635,0.0001922770551215318,7.769689645309441e-05,7.62237581063141e-06,2.488169096464838e-07,4.631792532806475e-08,0.00011045853901101493,0.00016361838730073936,0.00016082503049807953,0.00024094963169594223
0.28442211055276384,1757.9505300353355,olmon,0.3994802120141342,12.027703180212013,0.7502448848717523,0.049981474978912935,0.0017855410248246435,0.00021948247860210574,0.750327415571577,0.04998963617834474,0.0017858278826603873,0.00021953527253472247,8.253069982466776e-05,8.16119943180399e-06,2.868578357437951e-07,5.2793932616730785e-08,0.00011000501501423186,0.00016328448560686093,0.00016065597583901335,0.00024053825596001026
0.2884422110552764,1733.4494773519164,olmon,0.3898452961672474,11.864146341463414,0.7978539434818237,0.0535685614771968,0.0020565589829662926,0.00025017499081812414,0.7979415038185227,0.05357730452708058,0.002056889550802343,0.00025023514661524644,8.756033669898855e-05,8.74304988378316e-06,3.305678360505243e-07,6.015579712229666e-08,0.000109744819104204,0.00016321233280652727,0.00016073832007177708,0.00024045487890526034
0.29246231155778896,1709.6219931271478,olmon,0.3806563573883162,11.707353951890035,0.8460875897385878,0.057346710716889696,0.0023641937952273416,0.00028461364085466867,0.8461802818411617,0.05735607187351893,0.002364574216288136,0.000284682088275013,9.269210257389915e-05,9.361156629236755e-06,3.804210607946494e-07,6.84474203443042e-08,0.00010955379052721698,0.00016323789999832922,0.00016090942356866646,0.00024049240977615433
0.2964824120603015,1686.4406779661017,olmon,0.37188305084745765,11.545084745762711,0.8949881757205755,0.061291073740947305,0.002713272284530738,0.0003228863292240887,0.8950857470646124,0.06130105265880074,0.0027137081008369803,0.0003229638073902749,9.757134403687306e-05,9.978917853432911e-06,4.358163062422385e-07,7.747816618624507e-08,0.00010901970180591061,0.00016281192748571807,0.00016062387425212402,0.00023995492894489777
0.3005025125628141,1663.8795986622074,olmon,0.3634354515050167,11.39715719063545,0.9439634438146123,0.06545747808348955,0.0031079212636247458,0.0003658694027462023,0.9440661722681428,0.06546813759478441,0.003108420981033374,0.0003659572110658296,0.00010272845353054283,1.0659511294863755e-05,4.997174086283224e-07,8.780831962733847e-08,0.00010882672862352705,0.000162846348606156,0.0001607883103336748,0.00023999907881952536
