x_2a_over_lambda,lambda_nm,material_covered,ED_exact,ED_approx,ED_error_percent,MD_exact,MD_approx,MD_error_percent,EQ_exact,EQ_approx,EQ_error_percent,MQ_exact,MQ_approx,MQ_error_percent,total_exact,total_approx
0.2825,1769.911504424779,1.0,3.4710645536615132,2.708026788619899,21.982816892204166,0.19973353067925592,44.2582819309281,22058.663986169002,0.006708507589505756,0.006955350762657195,3.6795542057309563,0.0008499023513668726,0.037357733863297826,4295.532475373964,3.678356494281642,47.01062180417395
0.28500000000000003,1754.3859649122805,1.0,3.6305220935319444,2.8572481796552163,21.299248261135094,0.20860749391499378,46.47307986257907,22177.761450658407,0.00733538454767817,0.0076008590039837245,3.6190939217983344,0.0009217807347888112,0.040634327493027964,4308.242216337672,3.8473867527294052,49.378563228731295
0.2875,1739.1304347826087,1.0,3.793118060013567,3.0133292827886535,20.55798857001895,0.21777027248414088,48.77624961438637,22298.02938113994,0.008015124507355796,0.008299951239805694,3.553615819548418,0.0009989177526061421,0.04416436683943367,4321.2215394320865,4.01990237475767,51.842043215254265
0.29,1724.1379310344828,1.0,3.9586237732863565,3.1765254425836305,19.756823974546244,0.22722742605980475,51.17038239343881,22419.45695145581,0.00875173967028714,0.009056563568788157,3.483009207139916,0.0010816360819565292,0.04796482018788828,4334.469318102498,4.195684575098405,54.403929219779116
0.2925,1709.4017094017095,1.0,4.126794076166126,3.3470993864685123,18.893472155556783,0.23698454401636218,53.65815080470919,22542.046563595497,0.009549516760218561,0.00987488458444968,3.407165329941495,0.0011702743342411326,0.05205368048320411,4347.98958331069,4.374498411276948,57.067178756245355
0.295,1694.9152542372883,1.0,4.297368592654331,3.5253214359845106,17.96557916836624,0.24704721384831135,56.24227448012538,22665.799947316355,0.010413034461135874,0.010759369426025686,3.32597540306261,0.001265187409855322,0.05644989519569803,4361.7812946900285,4.556094028373633,59.834805180731614
0.2975,1680.6722689075632,1.0,4.470073290856075,3.71146966870454,16.970720003703864,0.25742102743328477,58.925511746888134,22790.71422580649,0.011347181587840732,0.011714754366934602,3.239331073081163,0.0013667470902758128,0.06117352235596843,4375.848003716874,4.740208246967477,62.70986969231558
0.3,1666.6666666666667,1.0,4.6446220288281035,3.905830085141076,15.906395377309831,0.26811157899124816,61.71068223490532,22916.79116847084,0.01235717634709207,0.012746072083100801,3.147124594529622,0.0014753426127949224,0.0662456755488448,4390.189260062618,4.926566126779239,65.69550406767834
0.3025,1652.892561983471,1.0,4.820718250112296,4.108696779337688,14.770028734992376,0.2791244629707742,64.60064720062705,23044.029195101786,0.013448586729970291,0.01385866762443599,3.0492489857825045,0.0015913812526049205,0.07168868239987831,4404.808780581751,5.114882681065645,68.79489132998906
0.305,1639.344262295082,1.0,4.998056942450756,4.320372119940351,13.558965620309793,0.2904652729076598,67.59832063312379,23172.42770071643,0.014627352138421382,0.015058215136177448,2.9455980390622196,0.0017152888964488875,0.07752601193340916,4419.705811301467,5.304864856393285,72.01127698013373
0.3075,1626.0162601626016,1.0,5.176326612673607,4.541166930149244,12.270471514862521,0.302139599930372,70.70667448389031,23301.98851795152,0.015899806259632505,0.016350735327957517,2.836066433525423,0.001847510634486885,0.08378245123422147,4434.883300278844,5.496213529498099,75.34797460060173
0.31,1612.9032258064517,1.0,5.355210987137038,4.771400653949913,10.901724219445512,0.314153028537558,73.92871908683566,23432.70933945405,0.01727270117721093,0.017742613677670514,2.720550165480608,0.0019885113991871565,0.09048407782105068,4450.342424893206,5.688625228250994,78.8083464322843
0.3125,1600.0,1.0,5.5336287371130135,5.011339983699846,9.438449491746255,0.3265149377948819,77.29258550603643,23571.990637865387,0.0187528132704151,0.019240423615374643,2.600198369856373,0.002138964360964444,0.09768999011169652,4467.16305771681,5.881035452539275,82.42085590346335
0.315,1587.3015873015872,1.0,5.711702641778802,5.261357002103369,7.884612836483053,0.33922774203306094,80.78598834712648,23714.676200407313,0.020348004892009622,0.020851433716945356,2.4740942790584053,0.002299271306425648,0.10541208395614252,4484.586588870705,6.073577660010298,86.17360886690294
0.3175,1574.8031496062993,1.0,5.889318120918892,5.521813923043207,6.24018248513878,0.35229578964949154,84.40536656583858,23858.66457836914,0.022066533803426602,0.02258328618976568,2.341792285741015,0.0024699126782768716,0.11367294916202737,4502.3063957601535,6.266150357050087,90.06343672423358
0.32,1562.5,1.0,6.066157731906609,5.793065767896541,4.501893555679664,0.3657245135664066,88.15406155832359,24003.952097352907,0.023917077491791512,0.02444401786755261,2.203197175499174,0.002651441496623966,0.1225051635730947,4520.3230857282115,6.458450764461431,94.09407650766077
0.3225,1550.3875968992247,1.0,6.241910068979893,6.07547710798389,2.666378707106286,0.3795193244418887,92.0354681004218,24150.535393887196,0.025908873285175757,0.026442133795584726,2.058215749250988,0.0028444338169472047,0.13194296230765243,4538.637099641169,6.650182700523905,98.26933030450893
0.325,1538.4615384615383,1.0,6.416271098264627,6.369422098416284,0.7301592954981836,0.39368565432483793,96.0531215290429,24298.430695619794,0.02805175058936571,0.028586630174812618,1.9067600923618602,0.0030494900374563668,0.14202246898215942,4557.2530894582915,6.841057993216287,102.59315272661615
0.3275,1526.7175572519084,1.0,6.588947213537223,6.675284996074048,1.3103426046492073,0.40822887270064045,100.21053722281762,24447.635878832927,0.03035616908202012,0.030887020045021557,1.7487416200875623,0.0032672343406149997,0.15278149771259458,4576.1720092546575,7.030799489660498,107.06949073664929
0.33,1515.151515151515,1.0,6.759655479118793,6.993460210900562,3.458826156214814,0.42315430847212726,104.5112666981887,24598.14547689351,0.03283325517602565,0.033353358368997936,1.5840744092655683,0.003498315880155244,0.16425971842029524,4595.394128131331,7.219141358647101,111.70233998587857
0.3325,1503.7593984962405,1.0,6.928125825342747,7.324352345420262,5.719101096982655,0.4384673253557875,108.95903791262232,24749.97891786103,0.03549484010377025,0.03599626802846378,1.4126783589603136,0.003743410264832486,0.17649893518699883,4614.9236311371005,7.405831401067137,116.49588546125804
0.335,1492.5373134328358,1.0,7.094101984768099,7.668376739758137,8.095101483219093,0.45417319718174276,113.55753883601199,24903.13526660416,0.03835350506897851,0.038826968923621495,1.2344734954248908,0.004003218769440819,0.18954281106401846,4634.760251198921,7.590631905788261,121.45428535575776
0.3375,1481.4814814814813,1.0,7.257342997888869,8.025959494988692,10.59088012408137,0.4702771860544689,118.31051953039089,25057.614070755244,0.04142262390333714,0.041857306201210684,1.0493837833351851,0.0042784698963156224,0.2034373253851573,4654.9084208900495,7.7733212777429905,126.58177365696595
0.33999999999999997,1470.5882352941178,1.0,7.417623817628224,8.39753781460342,13.210618670717677,0.48678449523360673,123.22177205021518,25213.413483122822,0.04471641128812349,0.04509978094108391,0.8573354656979034,0.00456991950739708,0.2182304525360376,4675.367535091152,7.953694643657351,131.88264009829572
0.3425,1459.85401459854,1.0,7.574735429295643,8.7835598674702,15.958635776232805,0.5037003596903974,128.29528936173745,25370.557424377253,0.048249968487353655,0.04856757996616442,0.6582625621693626,0.004878353017349173,0.23397266470416886,4696.14049807544,8.131564110490743,137.36138947387798
0.345,1449.2753623188407,1.0,7.72848659751354,9.184485575940645,18.83938025972043,0.5210299096149753,133.53494566926258,25529.036491962754,0.05203934167453384,0.052274610997859954,0.4520989615847589,0.005204583798053325,0.2507168217392226,4717.230953856452,8.306760432601102,143.0224226779403
0.34750000000000003,1438.8489208633093,1.0,7.878703365241499,9.600786590332495,21.857444623290633,0.5387782284398323,138.944726819715,25688.853276804515,0.05610157473045416,0.05623553561886125,0.23878275975446742,0.005549454898848517,0.2685180155304304,4738.637675677777,8.479132623310633,148.87026696119676
0.35,1428.5714285714287,1.0,8.025229310887475,10.032946196524254,25.017564082723435,0.5569504409176319,144.52877646423093,25850.024606517094,0.06045476366624351,0.060465803051333596,0.018260571079275197,0.005913841197560855,0.28743434835891296,4760.366363531445,8.648548356668911,154.90962281216542
0.35250000000000004,1418.4397163120566,1.0,8.16792589654999,10.481460191551456,28.324623953538413,0.5755515474046269,150.2911910860173,26012.55095459919,0.06511812575978666,0.06498169003168837,0.20952035474975128,0.006298647377503398,0.3075262242780518,4782.4169039281305,8.814894217091908,161.1451591918785
