x_alaee,x_mie,C_pathA,C_table1,C_mie_l12,A_ED,T_ED,M_ED,A_MD,T_MD,M_MD,A_EQ,T_EQ,M_EQ,A_MQ,T_MQ,M_MQ
0.15718120805369123,0.4937993285038452,0.009062090847886957,0.009062014913439472,0.009064148659349663,0.009014728444784719,0.009014728444784719,0.009018396667699078,4.512325260136812e-05,4.5123252601368115e-05,4.35887807446181e-05,2.2360259032603194e-06,2.1600914557779497e-06,2.160167652393323e-06,3.124597607483247e-09,3.124597607483252e-09,3.0432535723001186e-09
0.15906040268456373,0.4997029925508596,0.00976451533204495,0.009764427767120486,0.00976678320565528,0.009710815852489568,0.00971081585248957,0.0097149522564061,5.1176246495666136e-05,5.1176246495666116e-05,4.939526617237625e-05,2.519533744589796e-06,2.4319688201273007e-06,2.4320824843139006e-06,3.699315123754697e-09,3.699315123754698e-09,3.6005924896888366e-09
0.16093959731543622,0.5056066565978741,0.010512874959783784,0.010512774151682894,0.010515368054062267,0.010452067211204749,0.010452067211204747,0.010456724977865883,5.79683165679942e-05,5.79683165679942e-05,5.59044116186362e-05,2.835060655629652e-06,2.7342525547398857e-06,2.7344127619603347e-06,4.371355412602326e-09,4.371355412602321e-09,4.251815787979602e-09
0.1628187919463087,0.5115103206448883,0.01130964596047876,0.011309530095667465,0.011312379596605759,0.011240873369542792,0.011240873369542792,0.011246110985501746,6.558164241551283e-05,6.558164241551282e-05,6.319345431717709e-05,3.1857926932179582e-06,3.069927881922051e-06,3.0701453827553384e-06,5.1558272384381594e-09,5.1558272384381545e-09,5.011404080291387e-09
0.16469798657718118,0.5174139846919028,0.01215741111697529,0.012157278158836637,0.012160400594886656,0.012079723084953801,0.012079723084953795,0.012085604796879968,7.410677044676746e-05,7.410677044676746e-05,7.13473812007586e-05,3.575191594762051e-06,3.4422334561148467e-06,3.442520932967648e-06,6.069979959668775e-09,6.069979959668775e-09,5.895872962151419e-09
0.16657718120805368,0.5233176487389172,0.013058863208787654,0.013058710873206,0.013062123582250581,0.012971205655146666,0.012971205655146659,0.012977801957552004,8.364340495907449e-05,8.36434049590745e-05,8.04596486877191e-05,4.007015202877122e-06,3.854679621230854e-06,3.855051978622916e-06,7.133479035091633e-09,7.133479035091637e-09,6.9240322341519275e-09
0.16845637583892614,0.5292213127859315,0.014016808522500923,0.014016634251095821,0.01402035432702817,0.013918013544058899,0.013918013544058899,0.013925401701201014,9.430127056465636e-05,9.430127056465636e-05,9.063296610138958e-05,4.4853391637625515e-06,4.311067758660143e-06,4.311542450859413e-06,8.368713606120524e-09,8.368713606120508e-09,8.117274906350523e-09
0.17033557046979864,0.5351249768329459,0.015034170429053157,0.015033971359866602,0.015038015355750967,0.014922944995597652,0.01492294499559765,0.014931209599365365,0.000106201052350778,0.00010620105235077796,0.0001019801483077458,5.0145799652062105e-06,4.81551077865028e-06,4.816108178797373e-06,9.801139522983024e-09,9.801139522983042e-09,9.499899058232875e-09
0.1722147651006711,0.5410286408799603,0.016113993027596807,0.01611376596302366,0.016118149535192045,0.015988906627802005,0.015988906627802,0.015998140193435158,0.00011947542075035317,0.00011947542075035315,0.00011462504366591608,5.599519382942679e-06,5.372454809806337e-06,5.3731986250620325e-06,1.1459661502084511e-08,1.1459661502084501e-08,1.1099465912816363e-08
0.1740939597315436,0.5469323049269746,0.017259444855688047,0.01725918622742458,0.017263923712036743,0.01711891599947365,0.01711891599947365,0.01712921960101256,0.0001342701487489149,0.0001342701487489149,0.0001287035439451486,6.245330407032339e-06,5.98670214356421e-06,5.9876198812389544e-06,1.3377058448230534e-08,1.3377058448230562e-08,1.2947197792025928e-08
0.1759731543624161,0.552835968973989,0.018473822665641126,0.018473528496410815,0.018478632408970817,0.01831610414069416,0.01831610414069416,0.018327588088092657,0.00015074532976763289,0.00015074532976763275,0.00014436468347544957,6.957604722982912e-06,6.6634354926699014e-06,6.6645589827541975e-06,1.5590456351536668e-08,1.559045635153664e-08,1.5078419954694374e-08
0.17785234899328856,0.5587396330210034,0.019760555267015815,0.019760221128815272,0.019765701575988583,0.019583718037989688,0.019583718037989698,0.019596502597859437,0.00016907670534704953,0.00016907670534704945,0.00016177183547350568,7.742381825503948e-06,7.4082436249489966e-06,7.409609604959099e-06,1.8141853576971667e-08,1.8141853576971653e-08,1.7533050680370108e-08
0.17973154362416105,0.5646432970680177,0.021123207435391325,0.021122828403981234,0.021128692395779167,0.02092512306422141,0.020925123064221417,0.020939339226203384,0.00018945711262003176,0.00018945711262003163,0.00018110401422686366,8.606179846075612e-06,8.227148435979173e-06,8.22879920456675e-06,2.1078703807122718e-08,2.1078703807122678e-08,2.035614435368036e-08
0.18161073825503352,0.5705469611150321,0.02256548388782402,0.022565054493171782,0.022571305142150645,0.022343805342569176,0.02234380534256918,0.022359595633349955,0.00021209806251353805,0.00021209806251353808,0.00020255729263493047,9.55602817892757e-06,9.126633526684968e-06,9.128617673034912e-06,2.4454562378648178e-08,2.4454562378648234e-08,2.3598492727585945e-08
0.183489932885906,0.5764506251620465,0.02409123332570632,0.024090747498067125,0.024097383090611935,0.02384337403324376,0.02384337403324377,0.02386089338024771,0.00023723146066671893,0.0002372314606667187,0.00022634634550319787,1.0599501993569773e-05,1.0113674354363733e-05,1.0116047571023058e-05,2.8329802272945236e-08,2.8329802272945253e-08,2.7317290001866515e-08
0.1853691275167785,0.582354289209061,0.025704452546143817,0.025703903557446332,0.02571091648045747,0.025427563530803436,0.025427563530803426,0.02544698017759792,0.0002651114842080955,0.00026511148420809533,0.0002527061299760293,1.174475872569724e-05,1.1195770028225515e-05,1.1198596015671931e-05,3.277240658494505e-08,3.277240658494511e-08,3.157686784827854e-08
0.18724832214765097,0.5882579532560752,0.027409290623468176,0.027408671023649266,0.0274160465280047,0.027100235559172212,0.027100235559172226,0.027121732034619095,0.00029601662880894466,0.0002960166288089445,0.00028189371558339003,1.3000576642111306e-05,1.2380976823192248e-05,1.238432829516538e-05,3.785884490407388e-08,3.785884490407383e-08,3.644950704876681e-08
0.18912751677852346,0.5941616173030897,0.029210053163117804,0.029209354711026973,0.029217069491031485,0.02886538115066009,0.028865381150660074,0.02888915529383155,0.000330251941836742,0.00033025194183674194,0.0003141902775791015,1.4376395579268412e-05,1.3677943488457264e-05,1.3681903287842738e-05,4.3675041701931626e-08,4.367504170193155e-08,4.201633299100488e-08
0.19100671140939593,0.600065281350104,0.03111120663085607,0.03111042021932704,0.031118440784960757,0.030727122494465103,0.0307271224944651,0.030753388537316823,0.00036815145898624706,0.00036815145898624695,0.0003499032685750078,1.588235995918367e-05,1.5095948430154734e-05,1.5100610766033975e-05,5.031744553608358e-08,5.0317445536083664e-08,4.83683028895471e-08
0.19288590604026842,0.6059689453971184,0.03311738276119719,0.03311649833585691,0.03312477915196994,0.03268971463931459,0.03268971463931457,0.032718704349068074,0.0004100808634832491,0.0004100808634832487,0.00038936878494078535,1.7529364190697484e-05,1.6644938850441812e-05,1.6650410667801385e-05,5.789420865279279e-08,5.789420865279287e-08,5.560729327451627e-08
0.19476510067114092,0.6118726094441328,0.03523338304996623,0.03523238952132604,0.03524087088496785,0.03475754703405499,0.03475754703405499,0.0347895109171895,0.00045644038885529693,0.0004564403888552968,0.0004329541460584513,1.9329100568549044e-05,1.8335571928345256e-05,1.8341974422883795e-05,6.652648740807544e-08,6.652648740807565e-08,6.384729701684134e-08
0.19664429530201338,0.6177762734911472,0.0374641833371883,0.03746306848553188,0.03747167410931665,0.03693514488916013,0.03693514488916013,0.03697035345884295,0.0005076679883660311,0.0005076679883660309,0.0004810607063113909,2.1294109787318247e-05,2.0179258130890636e-05,2.0186728422371025e-05,7.634987483112994e-08,7.634987483112981e-08,7.321573994355474e-08
0.19852348993288588,0.6236799375381615,0.0398149384879823,0.03981368886053653,0.03982232312629603,0.03922717034127478,0.03922717034127478,0.03926591544997357,0.0005642427965378185,0.0005642427965378183,0.0005341269216695326,2.343783419208203e-05,2.2188206746301287e-05,2.2196899724974905e-05,8.751597763218171e-08,8.751597763218142e-08,8.38549279428593e-08
0.20040268456375834,0.6295836015851758,0.042290987180878856,0.042289587980720696,0.04229813282364178,0.0416384234020675,0.04163842340206751,0.041681019640982364,0.0006266889107677204,0.0006266889107677204,0.0005926316949268122,2.577467389260955e-05,2.4375473734447158e-05,2.4385564096231204e-05,1.0019415101392531e-07,1.0019415101392523e-07,9.592363637148636e-08
0.20228187919463084,0.6354872656321903,0.0448978568150141,0.04489629178113423,0.0449046031600733,0.04417384267183181,0.044173842671831796,0.04422062883865907,0.0006955795239034137,0.0006955795239034136,0.0006570980260791204,2.8320045873085038e-05,2.6755011993234426e-05,2.6766696480553956e-05,1.1457340578809772e-07,1.1457340578809751e-07,1.095988545609093e-07
0.20416107382550333,0.6413909296792046,0.047641268550012245,0.047639519827920786,0.047647423732581184,0.046838505797452426,0.046838505797452426,0.04688984643384428,0.0007715414418215647,0.0007715414418215643,0.0007280969970278374,3.109044623471401e-05,2.9341724143264266e-05,2.9355224009784547e-05,1.3086450353298029e-07,1.3086450353298066e-07,1.250776992800744e-07
0.2060402684563758,0.647294593726219,0.0505271424951092,0.050525190497331916,0.0505324784374285,0.049637629653559764,0.049637629653559764,0.04969391665347339,0.0008552600235784318,0.0008552600235784317,0.0008062521227872213,3.410351571414646e-05,3.215151793686234e-05,3.216708165573784e-05,1.493022568609692e-07,1.493022568609694e-07,1.4257951215598763e-07
0.2079194630872483,0.6531982577732334,0.05356160306722931,0.05355942632300434,0.053565850238351656,0.05257657022492701,0.05257657022492699,0.052638224514858556,0.0009474845856225598,0.0009474845856225596,0.0008922441046975691,3.737810862643908e-05,3.5201364401484536e-05,3.521927063824359e-05,1.701480533054168e-07,1.7014805330541653e-07,1.623481572861416e-07
0.20979865771812078,0.6591019218202478,0.05675098454137063,0.056748559534814884,0.056753826058398016,0.05566082216744083,0.05566082216744082,0.05572829545931671,0.001049034315919613,0.0010490343159196133,0.0009868160248403773,4.09343653872989e-05,3.850935883155957e-05,3.852991970433142e-05,1.9369262289119213e-07,1.9369262289119194e-07,1.8465453660502342e-07
0.21167785234899325,0.6650055858672621,0.060101836820835204,0.0600991378168066,0.060102901815241,0.05889601802429615,0.058896018024296115,0.058969794641540396,0.0011608047486923222,0.0011608047486923224,0.0010907790249600985,4.4793788775602034e-05,4.20947847470261e-05,4.211834939850817e-05,2.2025907113267954e-07,2.2025907113267986e-07,2.097993419981657e-07
0.21355704697986574,0.6709092499142766,0.06362093145964143,0.0636179303164789,0.06361978762374793,0.06228792707345268,0.06228792707345266,0.06236852585046493,0.0012837748558840465,0.0012837748558840458,0.0012050185177697559,4.897932410368083e-05,4.597818094118284e-05,4.600513944854459e-05,2.5020620101604995e-07,2.502062010160499e-07,2.3811606469939675e-07
0.2154362416107382,0.6768129139612908,0.06731526797493786,0.0673119339432132,0.0673114131940913,0.06584245378183895,0.06584245378183895,0.06593043003680024,0.0014190148174797938,0.0014190148174797934,0.001330500983611083,5.351544346961927e-05,5.01814117449824e-05,5.021219939581044e-05,2.8393214947994516e-07,2.8393214947994474e-07,2.6997428416773296e-07
0.2173154362416107,0.6827165780083053,0.071192080493509,0.07118837999987575,0.07118493345888502,0.06956563584132991,0.0695656358413299,0.0696615834219034,0.0015676945395402403,0.0015676945395402399,0.001468281411117176,5.8428234272821794e-05,5.4727740639595944e-05,5.476284260401594e-05,3.218783660216885e-07,3.218783660216881e-07,3.057832604301871e-07
0.2191946308724832,0.6886202420553197,0.07525884478360034,0.07525474119877282,0.07524773446875023,0.07346364176114806,0.07346364176114803,0.0735681951622511,0.0017310929963075148,0.0017310929963075148,0.0016195114468581322,6.374549218140529e-05,5.96419073539344e-05,5.968186378519456e-05,3.645339633367216e-07,3.645339633367216e-07,3.4599585580392834e-07
0.22107382550335566,0.694523906102334,0.07952328573143064,0.07951873912127194,0.07950743960250724,0.07754276799108574,0.07754276799108574,0.07765660454348552,0.0019106084811249746,0.0019106084811249743,0.0017854483260207788,6.949681874755328e-05,6.495020858886446e-05,6.499562018695475e-05,4.124404723606451e-07,4.1244047236064595e-07,3.9111281398772237e-07
0.22295302013422816,0.7004275701493484,0.08399338533099585,0.08398835218963611,0.08397191614590396,0.08180943554979883,0.08180943554979886,0.0819332776778158,0.0021077698602854147,0.0021077698602854156,0.0019674646640710225,7.571372387484431e-05,7.068058251510002e-05,7.073211659039545e-05,4.661970367399903e-07,4.6619703673998934e-07,4.4168742674825574e-07
0.22483221476510062,0.7063312341963628,0.08867739126626914,0.08867182423011653,0.08864928230159318,0.08627018613242535,0.0862701861324253,0.08640480367852063,0.0023242489344094093,0.002324248934409409,0.0021670591981780263,8.242973334976704e-05,7.686269719719208e-05,7.692109427367625e-05,5.264660846252528e-07,5.264660846252533e-07,4.983306208359174e-07
0.22671140939597312,0.7122348982433772,0.0935838261768071,0.09357767371825064,0.09354791470306555,0.090931677671932,0.09093167767193198,0.09107789028540336,0.0025618740236981936,0.002561874023698193,0.0023858685770597834,8.968050165814446e-05,8.352804310169222e-05,8.35941241020338e-05,5.939795187743634e-07,5.939795187743633e-07,5.617165003585866e-07
0.2285906040268456,0.7181385622903915,0.0987214977112624,0.09871470381079975,0.09867645651659401,0.09580067932891259,0.09580067932891255,0.09595935891532814,0.0028226449065644715,0.0028226449065644706,0.0026256803089721665,9.750393031605395e-05,9.071002985343956e-05,9.078470391106109e-05,6.695454692945172e-07,6.695454692945179e-07,6.325883826356399e-07
0.23046979865771808,0.7240422263374059,0.10409950948857374,0.10409201328402976,0.10404382622809957,0.10088406588506126,0.10088406588506127,0.10105613911241462,0.0031087492559015084,0.0031087492559015084,0.002888446989960044,0.00010594029195403482,9.844408741001897e-05,9.852836035634108e-05,7.540556569549798e-07,7.540556569549809e-07,7.117653685648414e-07
0.23234899328859057,0.7299458903844203,0.10972727310388847,0.1097190085153163,0.10965922722643116,0.10618881151625402,0.10618881151625402,0.1063752623731397,0.003422580733812611,0.0034225807338126094,0.0031763019483906493,0.00011503236040295445,0.00010676777183077947,0.00010686275540903324,8.4849341889369e-07,8.484934188936917e-07,8.001494917757583e-07
0.23422818791946304,0.7358495544314346,0.11561452133580534,0.11560541666458886,0.11553215831102209,0.1117219829220889,0.11172198292208892,0.11192385532245483,0.003766758924223804,0.0037667589242238054,0.0034915764573891462,0.0001248255470398639,0.0001157208758233917,0.00011582779768378032,9.539424527394923e-07,9.539424527394936e-07,8.987334943359169e-07
0.23610738255033553,0.741753218478449,0.12177132273360411,0.12176130023419936,0.12167242527053264,0.11749073178989289,0.1174907317898929,0.11770913221814366,0.004144151303708983,0.004144151303708985,0.0038368186843160896,0.00013536804366253596,0.00012534554425777162,0.00012546575879234643,1.0715963397040438e-06,1.0715963397040426e-06,1.0086092805380054e-06
0.23798657718120803,0.7476568825254635,0.12820809778806533,0.12819707321073745,0.1280901537001396,0.12350228657260942,0.1235022865726094,0.12373838676199664,0.004557897474371661,0.004557897474371659,0.0042148145661148806,0.0001467109721721553,0.00013568639484432148,0.00013582139492371385,1.202768912089714e-06,1.2027689120897144e-06,1.130977104349584e-06
0.2398657718120805,0.7535605465724777,0.13493563691763552,0.1349235190204615,0.13479580324891488,0.12976394356164944,0.1297639435616494,0.130018983198005,0.005011435909095331,0.005011435909095329,0.004628610821500427,0.00015890854135483547,0.00014679064418084492,0.00014694207385897992,1.3489055359412092e-06,1.3489055359412088e-06,1.2671555504740823e-06
0.24174496644295299,0.7594642106194922,0.14196512053347832,0.14195181056179423,0.14180018351556234,0.1362830572377423,0.1362830572377423,0.13655834667967326,0.005508533489286441,0.005508533489286441,0.005081540335878063,0.00017201821106431605,0.00015870823938020213,0.00015887790763732142,1.511595385270468e-06,1.511595385270468e-06,1.4185923736785308e-06
0.24362416107382548,0.7653678746665066,0.14930814148281332,0.14929353261419184,0.14911447184106164,0.14306702988506695,0.14306702988506698,0.14336395289075388,0.006053318148835646,0.006053318148835639,0.0055772501829441275,0.00018610086412029948,0.0001714919954987741,0.00017168189109751828,1.6925847904407775e-06,1.692584790440778e-06,1.5868762661149605e-06
0.24550335570469795,0.7712715387135209,0.15697673021041691,0.15696070696316147,0.15675023328090326,0.15012330045649627,0.15012330045649622,0.15044331690620733,0.006650314975921149,0.006650314975921149,0.0061197325785399825,0.00020122098624954758,0.00018519773899416448,0.00018541004652812258,1.8937917499442484e-06,1.8937917499442465e-06,1.7737496278301098e-06
0.24738255033557044,0.7771752027605353,0.16498338302381862,0.1649658206268579,0.16471944307809805,0.15745933268065931,0.15745933268065934,0.1578039812830234,0.0073044861670473575,0.007304486167047358,0.006713359097984827,0.00021744685440997042,0.00019988445744922943,0.00020012157466827555,2.1173217019862228e-06,2.117321701986223e-06,1.981122421552043e-06
0.2492617449664429,0.7830788668075497,0.1733410938992373,0.1733218576211942,0.1730345120015224,0.16508260240471728,0.16508260240471725,0.1654535033736788,0.00802127527600835,0.008021275276008346,0.007362918528333942,0.00023485073385161426,0.00021561445580856837,0.00021587901231045461,2.3654846600454445e-06,2.3654846600454445e-06,2.2110871991958757e-06
0.2511409395973154,0.7889825308545642,0.1820633903234257,0.18204233475852594,0.18170831496308504,0.17300058417028547,0.17300058417028538,0.17339944185851455,0.008806656255032578,0.008806656255032574,0.008073658772409995,0.0002535090842827002,0.00023245351938301615,0.00023274839676612832,2.6408138249561117e-06,2.640813824956113e-06,2.4659353943855222e-06
0.2530201342281879,0.7948861949015785,0.19116437373215597,0.1911413420405198,0.19075422338229397,0.18122073702379027,0.18122073702379027,0.18164934249712306,0.00966718784704697,0.009667187847046968,0.008851333272722903,0.0002735027755236552,0.00025047108388746506,0.00025079943746534797,2.9460857951097097e-06,2.9460857951097127e-06,2.748174982677941e-06
0.25489932885906036,0.8007898589485928,0.20065876518007214,0.20063358827981223,0.20018614182893546,0.18975048956676413,0.1897504895667642,0.19021072310302978,0.010610073957754297,0.010610073957754304,0.009702252481314714,0.00029491731304749527,0.00026974041278754625,0.0002701056949718101,3.2843425061556913e-06,3.2843425061556943e-06,3.06054961915099e-06
0.25677852348993285,0.8066935229956071,0.21056195696010452,0.21053445266852486,0.2100185495445328,0.19859722425610804,0.19859722425610804,0.19909105775043565,0.011643230715133339,0.011643230715133339,0.010633340967019716,0.0003178430738209651,0.00029033878224132126,0.0002907447677058352,3.658915042152287e-06,3.658915042152287e-06,3.406059371620132e-06
0.25865771812080535,0.8125971870426216,0.2208900709848451,0.22086004310590088,0.2202665475221257,0.20776826096922013,0.20776826096922027,0.20829776022664817,0.012775361013275876,0.01277536101327587,0.011652200825621387,0.0003423755528775363,0.000312347673933197,0.00031279848667911203,4.073449471547216e-06,4.073449471547221e-06,3.787983177032858e-06
0.26053691275167784,0.818500851089636,0.23166002484857934,0.23162726220361737,0.2309459119127432,0.21727083985407755,0.21727083985407747,0.21783816674898893,0.014016037438557363,0.014016037438557371,0.012767182142038765,0.0003686156210707305,0.00033585297610879745,0.0003363531185568967,4.531934873725708e-06,4.531934873725707e-06,4.209903158615774e-06
0.26241610738255033,0.8244045151366504,0.242889606608601,0.24285388200725808,0.24207315462700407,0.22711210348982952,0.2271121034898294,0.22771951797042506,0.015375794590561875,0.015375794590561877,0.013987461348251094,0.0003966697944743625,0.0003609451931315498,0.00036149957737573955,5.038733735227318e-06,5.0387337352273265e-06,4.6757309521700245e-06
0.2642953020134228,0.8303081791836646,0.25459755945975937,0.2545586286077385,0.2536655921129981,0.23729907838923114,0.23729907838923106,0.2379489403039477,0.016866231939703984,0.01686623193970399,0.0153231284275911,0.0004266505159150688,0.0003877196638942185,0.0003883336452576763,5.598614909189669e-06,5.5986149091896725e-06,5.1897362016000745e-06
0.26617449664429527,0.8362118432306791,0.26680367762883306,0.26676127796912275,0.26574142341847923,0.24783865588026482,0.24783865588026494,0.24853342660172612,0.0185001285100789,0.018500128510078904,0.01678528403688145,0.0004586764491421593,0.00041627678943169697,0.00041695620247526963,6.216789347219024e-06,6.216789347219022e-06,5.756577396388186e-06
0.26805369127516776,0.8421155072776935,0.2795289149874308,0.2794827644713656,0.2783198187882106,0.2587375724105289,0.2587375724105288,0.2594798162313258,0.020291570841912077,0.020291570841912063,0.018386147754411504,0.0004928727861601502,0.00044672227009490216,0.0004474734672358759,6.898948829815809e-06,6.898948829815801e-06,6.381335237371384e-06
0.26993288590604025,0.8480191713247078,0.29279550807612786,0.292745303860517,0.29142102020791305,0.2700023893244158,0.2700023893244157,0.2707947745977264,0.02225609587550169,0.022256095875501685,0.020139178815886595,0.000529371568270633,0.0004791673526597933,0.000479997245568131,7.65130793980874e-06,7.651307939808737e-06,7.069548731926122e-06
0.27181208053691275,0.8539228353717223,0.30662711545099863,0.3065725325173665,0.30506645548675604,0.28163947216965857,0.28163947216965834,0.2824847721664741,0.02441085061040477,0.024410850610404777,0.022059210874337508,0.0005683120213921749,0.0005137290877602729,0.0005146451917088686,8.480649543094214e-06,8.480649543094206e-06,7.827254235610545e-06
0.27369127516778524,0.8598264994187367,0.3210489755095174,0.3209896652013164,0.31927886767291297,0.29365496959649073,0.2936549695964906,0.29455606304999515,0.026774770632714273,0.026774770632714263,0.024162602515838686,0.0006098409062499379,0.0005505305980490426,0.000551541079404566,9.394374062469801e-06,9.39437406246981e-06,8.661027674562912e-06
0.2755704697986577,0.8657301634657509,0.33608808522900147,0.3360236737024573,0.3340824618238153,0.3060547919193838,0.3060547919193837,0.3070146632258735,0.02936877987271349,0.029368779872713472,0.02646740548318217,0.0006541128840506038,0.0005897013575065265,0.0005908150845580138,1.0400552853637075e-05,1.0400552853637079e-05,9.57803020160814e-06
0.2774496644295302,0.8716338275127653,0.3517734025605431,0.35170348914459454,0.3495030714067636,0.3188445894179901,0.31884458941799,0.3198663284626193,0.032216014258252296,0.032216014258252296,0.028993552806916928,0.0007012908982830501,0.0006313774823345662,0.0006326040796681656,1.1507986017684327e-05,1.1507986017684344e-05,1.0586057559220773e-05
0.27932885906040267,0.8775374915597798,0.36813607556810024,0.3680602310286781,0.36556834688906753,0.3320297304605344,0.3320297304605343,0.33311653203512526,0.03534207226924316,0.03534207226924315,0.03176306931996872,0.000751546573310987,0.0006757020338889071,0.0006770519405291814,1.2726265011718567e-05,1.2726265011718553e-05,1.1693593444347425e-05
0.28120805369127516,0.8834411556067941,0.38520970178929415,0.3851274664929661,0.38230796939229844,0.34561527953932547,0.3456152795393255,0.3467704423185375,0.03877529577906902,0.03877529577906903,0.03480030734089366,0.0008050606304506869,0.0007228253341225472,0.0007243098656735288,1.4065840448984802e-05,1.4065840448984799e-05,1.2909867193765996e-05
0.28308724832214766,0.8893448196538085,0.4030306217246171,0.40294150369639314,0.39975389263471306,0.35960597531428096,0.35960597531428107,0.3608329003555636,0.04254708499256941,0.042547084992569394,0.0381322106539515,0.000862023322254689,0.0007729052940306609,0.000774536709063656,1.553809551199588e-05,1.553809551199588e-05,1.4244916134305246e-05
0.2849664429530201,0.8952484837008228,0.4216382508377058,0.4215417237075619,0.4179406167711168,0.37400620876624235,0.37400620876624235,0.3753083974982226,0.04669225176027508,0.04669225176027511,0.04178861029336692,0.0009226348857512665,0.000826107755607283,0.0008278993265572617,1.7155425437121276e-05,1.715542543712127e-05,1.570965297003658e-05
0.2868456375838926,0.9011521477478373,0.44107545497283107,0.44097095580525575,0.4369054981613295,0.38882000156736274,0.3888200015673628,0.39020105323067744,0.051249416066481916,0.051249416066481895,0.04580255605535073,0.0009871060154194055,0.0008826068478440789,0.0008845729366926563,1.893132356699942e-05,1.893132356699945e-05,1.7315938608684857e-05
0.2887248322147651,0.9070558117948516,0.46138897466700335,0.4612759016676156,0.4566890995564116,0.404050984780879,0.4040509847808789,0.40551459328491657,0.05626145105490611,0.05626145105490608,0.05021068811426982,0.0010556583567099197,0.0009425853573223276,0.0009447414963630403,2.0880474508310126e-05,2.0880474508310123e-05,1.907666086217979e-05
0.2906040268456376,0.912959475841866,0.4826299044511073,0.48250761454412305,0.47733558568351514,0.41970237800702787,0.4197023780070281,0.42125232816563685,0.06177598256814685,0.061775982568146856,0.055053653606414635,0.00112852502095545,0.0010062351139709267,0.0010085980919719779,2.301885497717513e-05,2.3018854977175113e-05,2.1005819491728708e-05
0.29248322147651007,0.9188631398888805,0.5048542338919069,0.5047220401619473,0.49889316973019,0.43577696909567265,0.43577696909567276,0.4374171322046289,0.06784594983072617,0.06784594983072616,0.06037657356076816,0.0012059511225449172,0.0010737573925853178,0.00107634534668666,2.536384296306449e-05,2.5363842963064532e-05,2.3118618106271595e-05
0.2943624161073825,0.9247668039358947,0.5281234578143769,0.5279806268058301,0.5214146167674637,0.452277094549272,0.45227709454927223,0.454011423268167,0.07453023458993784,0.0745302345899378,0.06622956609140054,0.0012881943392720465,0.0011453633307252026,0.0011481958444311564,2.793433589493813e-05,2.7934335894938156e-05,2.5431563464974797e-05
0.296241610738255,0.9306704679829091,0.5525052638444393,0.5523510127112695,0.5449578106923365,0.4692046207420791,0.4692046207420794,0.47103714324330626,0.08189436672700698,0.08189436672700694,0.07266833230496193,0.0013755254968024076,0.001221274363632347,0.0012243725712884942,3.0750878550836195e-05,3.07508785508362e-05,2.7962572779814343e-05
0.2981208053691275,0.9365741320299235,0.5780743060987146,0.5779077995973093,0.5695863917902267,0.48656092608278656,0.48656092608278656,0.4884957394304853,0.09001131503617449,0.09001131503617446,0.07975481189506967,0.0014682291782387908,0.0013017226768335995,0.0013051093750081726,3.3835801514678023e-05,3.3835801514678023e-05,3.073108966363934e-05
0.3,0.9424777960769379,0.604913074479771,0.6047334217970882,0.5953704724805158,0.504346884248229,0.5043468842482289,0.5063881469703693,0.09896237250068861,0.09896237250068857,0.08755791585737882,0.0015666043598012089,0.0013869516771186491,0.001390651443344972,3.7213371052121094e-05,3.721337105212112e-05,3.3758209422757535e-05
