mu,phi_rad,weight,dx,dy,dz,Efarx_re,Efarx_im,Efary_re,Efary_im,Efarz_re,Efarz_im
-0.98940093499164990,0.0000000000000000,0.0053313729384284160,0.14520946882916713,0.0000000000000000,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,0.19634954084936207,0.0053313729384284160,0.14241930960281884,0.028328962033673154,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,0.39269908169872414,0.0053313729384284160,0.13415605617810320,0.055569257943457190,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,0.58904862254808620,0.0053313729384284160,0.12073726075004612,0.080674058434073050,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,0.78539816339744830,0.0053313729384284160,0.10267860010160068,0.10267860010160067,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,0.98174770424681030,0.0053313729384284160,0.080674058434073060,0.12073726075004612,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,1.1780972450961724,0.0053313729384284160,0.055569257943457200,0.13415605617810320,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,1.3744467859455345,0.0053313729384284160,0.028328962033673164,0.14241930960281884,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,1.5707963267948966,0.0053313729384284160,8.8915155603763450e-18,0.14520946882916713,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,1.7671458676442586,0.0053313729384284160,-0.028328962033673143,0.14241930960281884,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,1.9634954084936207,0.0053313729384284160,-0.055569257943457184,0.13415605617810320,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,2.1598449493429825,0.0053313729384284160,-0.080674058434073000,0.12073726075004615,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,2.3561944901923450,0.0053313729384284160,-0.10267860010160067,0.10267860010160068,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,2.5525440310417070,0.0053313729384284160,-0.12073726075004614,0.080674058434073050,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,2.7488935718910690,0.0053313729384284160,-0.13415605617810320,0.055569257943457210,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,2.9452431127404310,0.0053313729384284160,-0.14241930960281884,0.028328962033673206,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,3.1415926535897930,0.0053313729384284160,-0.14520946882916713,1.7783031120752690e-17,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,3.3379421944391554,0.0053313729384284160,-0.14241930960281884,-0.028328962033673168,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,3.5342917352885173,0.0053313729384284160,-0.13415605617810322,-0.055569257943457180,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,3.7306412761378790,0.0053313729384284160,-0.12073726075004615,-0.080674058434073000,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,3.9269908169872414,0.0053313729384284160,-0.10267860010160070,-0.10267860010160067,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,4.1233403578366040,0.0053313729384284160,-0.080674058434073050,-0.12073726075004612,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,4.3196898986859650,0.0053313729384284160,-0.055569257943457274,-0.13415605617810317,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,4.5160394395353270,0.0053313729384284160,-0.028328962033673213,-0.14241930960281882,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,4.7123889803846900,0.0053313729384284160,-2.6674546681129030e-17,-0.14520946882916713,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,4.9087385212340520,0.0053313729384284160,0.028328962033673160,-0.14241930960281884,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,5.1050880620834140,0.0053313729384284160,0.055569257943457226,-0.13415605617810317,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,5.3014376029327760,0.0053313729384284160,0.080674058434072990,-0.12073726075004615,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,5.4977871437821380,0.0053313729384284160,0.10267860010160065,-0.10267860010160070,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,5.6941366846315000,0.0053313729384284160,0.12073726075004612,-0.080674058434073050,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,5.8904862254808620,0.0053313729384284160,0.13415605617810317,-0.055569257943457280,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.98940093499164990,6.0868357663302240,0.0053313729384284160,0.14241930960281882,-0.028328962033673223,-0.98940093499164990,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.94457502307323260,0.0000000000000000,0.012223450841608260,0.32829563778125670,0.0000000000000000,-0.94457502307323260,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.94457502307323260,0.19634954084936207,0.012223450841608260,0.32198752915644724,0.064047301691235570,-0.94457502307323260,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.94457502307323260,0.39269908169872414,0.012223450841608260,0.30330562035884220,0.12563330149661756,-0.94457502307323260,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
-0.94457502307323260,0.58904862254808620,0.012223450841608260,0.27296784666659835,0.18239128398145169,-0.94457502307323260,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
