mu,phi_rad,weight,dx,dy,dz,Efarx_re,Efarx_im,Efary_re,Efary_im,Efarz_re,Efarz_im
-0.94457502307323260,3.1415926535897930,0.012223450841608260,-0.32829563778125670,4.0204620198285490e-17,-0.94457502307323260,4.0669584408714877e-08,-1.6158967004756024e-07,1.9561118835850342e-12,2.7900917734652537e-13,-1.4135083847884593e-08,5.6161959072904560e-08
-0.94457502307323260,3.3379421944391554,0.012223450841608260,-0.32198752915644724,-0.064047301691235610,-0.94457502307323260,4.0587987376125550e-08,-1.6218905557272647e-07,4.1291901120629423e-10,3.0138038923904695e-09,-1.3863665455127646e-08,5.5082789595328187e-08
-0.94457502307323260,3.5342917352885173,0.012223450841608260,-0.30330562035884220,-0.12563330149661753,-0.94457502307323260,4.0355276053311020e-08,-1.6389606641333927e-07,7.6130850885442240e-10,5.5685837573223490e-09,-1.3059447305087202e-08,5.1886824591570570e-08
-0.94457502307323260,3.7306412761378790,0.012223450841608260,-0.27296784666659840,-0.18239128398145163,-0.94457502307323260,4.0006897379312460e-08,-1.6645082836430413e-07,9.9407384857055230e-10,7.2756786954864740e-09,-1.1753335377146597e-08,4.6696877154192960e-08
-0.94457502307323260,3.9269908169872414,0.012223450841608260,-0.23214007170908920,-0.23214007170908912,-0.94457502307323260,3.9595904354051714e-08,-1.6946440634711580e-07,1.0757699454268857e-09,7.8752013717540790e-09,-9.9955272559407730e-09,3.9712387808381404e-08
-0.94457502307323260,4.1233403578366040,0.012223450841608260,-0.18239128398145169,-0.27296784666659835,-0.94457502307323260,3.9184878441896590e-08,-1.7247801547813294e-07,9.9395342415617870e-10,7.2758829492632110e-09,-7.8535822315285250e-09,3.1201761512262170e-08
-0.94457502307323260,4.3196898986859650,0.012223450841608260,-0.12563330149661775,-0.30330562035884207,-0.94457502307323260,3.8836401879864735e-08,-1.7503286649719256e-07,7.6107668404862020e-10,5.5689686750200190e-09,-5.4098235686849560e-09,2.1492053986006224e-08
-0.94457502307323260,4.5160394395353270,0.012223450841608260,-0.064047301691235710,-0.32198752915644720,-0.94457502307323260,3.8603530394194450e-08,-1.7674001237099693e-07,4.1259189314052480e-10,3.0143272582745526e-09,-2.7581730811063890e-09,1.0956403519548610e-08
-0.94457502307323260,4.7123889803846900,0.012223450841608260,-6.0306930297428230e-17,-0.32829563778125670,-0.94457502307323260,3.8521716559632690e-08,-1.7733956243925726e-07,1.5537721201978920e-12,8.8836834458008330e-13,-5.4002762799300450e-13,-3.0876049560591094e-13
-0.94457502307323260,4.9087385212340520,0.012223450841608260,0.064047301691235580,-0.32198752915644724,-0.94457502307323260,3.8603413059469714e-08,-1.7674024894934874e-07,-4.0945711109999326e-10,-3.0125689141951140e-09,2.7570965380353830e-09,-1.0957018946652124e-08
-0.94457502307323260,5.1050880620834140,0.012223450841608260,0.12563330149661764,-0.30330562035884210,-0.94457502307323260,3.8836177142029556e-08,-1.7503332194736673e-07,-7.5786109887017510e-10,-5.5672621654272810e-09,5.4087611442199110e-09,-2.1492662528097310e-08
-0.94457502307323260,5.3014376029327760,0.012223450841608260,0.18239128398145157,-0.27296784666659840,-0.94457502307323260,3.9184564730110450e-08,-1.7247865691766040e-07,-9.9060620762813400e-10,-7.2742524088235770e-09,7.8525543610471130e-09,-3.1202356571498647e-08
-0.94457502307323260,5.4977871437821380,0.012223450841608260,0.23214007170908910,-0.23214007170908920,-0.94457502307323260,3.9595525961207136e-08,-1.6946519018750373e-07,-1.0722448556496212e-09,-7.8736576370575030e-09,9.9945679306214920e-09,-3.9712959836472890e-08
-0.94457502307323260,5.6941366846315000,0.012223450841608260,0.27296784666659835,-0.18239128398145169,-0.94457502307323260,4.0006481085321850e-08,-1.6645170572382444e-07,-9.9033111498762340e-10,-7.2742180159768756e-09,1.1752492377026507e-08,-4.6697412745477550e-08
