x_alaee,epsilon_r,m_real,m_imag,grid_Nu,grid_Ntheta,grid_Nphi,table2_ED,table2_MD,table2_EQ,table2_MQ,abs_err_ED,abs_err_MD,abs_err_EQ,abs_err_MQ,rel_err_ED,rel_err_MD,rel_err_EQ,rel_err_MQ
0.45728643216080406,6.25,2.5,0.0,60,61,120,2.710584009721835,1.6058160674691184,0.11393370859254123,0.04158782811058566,1.6889978335932199e-06,5.79243468745716e-08,4.907451925939554e-07,5.358804450183996e-08,6.231125395749225e-07,3.6071593726447775e-08,4.3072685413731235e-06,1.2885528287356297e-06
0.4613065326633166,6.25,2.5,0.0,60,61,120,2.754855595282487,1.5736604113117652,0.12560691458484932,0.05044387608130339,1.7475442786185624e-06,4.1383581450560314e-08,5.274495004647939e-07,6.080698038840593e-08,6.343509947191327e-07,2.62976575132593e-08,4.199189888132207e-06,1.2054397562461536e-06
0.4653266331658292,6.25,2.5,0.0,60,61,120,2.796701308126126,1.5449871528276666,0.13842004912443615,0.06138678456198288,1.7949764239411081e-06,1.4426866989936116e-07,5.664990928577751e-07,6.889533490928024e-08,6.418195503311572e-07,9.337856506244669e-08,4.09259191852258e-06,1.1223166797749334e-06
0.46934673366834173,6.25,2.5,0.0,60,61,120,2.8358367986987236,1.5194355529208752,0.15248169711959614,0.0749802683265688,1.8283472114077881e-06,2.5125800640068974e-07,6.080470053848597e-07,7.795005793620469e-08,6.447297640811439e-07,1.6536275425858093e-07,3.987656172435943e-06,1.0396086959072886e-06
0.4733668341708543,6.25,2.5,0.0,60,61,120,2.87193107469825,1.496685251550946,0.16791080254997723,0.09196597694543077,1.8440453053436556e-06,3.628620948159522e-07,6.522376664042095e-07,8.807698881341253e-08,6.420928780770843e-07,2.4244388218139374e-07,3.884414361301852e-06,9.577136685908345e-07
0.47738693467336685,6.25,2.5,0.0,60,61,120,2.9046004685403832,1.4764517997459554,0.18483766803321824,0.11332909555303756,1.8375529124980972e-06,4.795926018541508e-07,6.992105494874057e-07,9.939663746239003e-08,6.32635742816345e-07,3.248279135978132e-07,3.7828214992035494e-06,8.770627185757237e-07
0.48140703517587946,6.25,2.5,0.0,60,61,120,2.933402805512898,1.4584824420916196,0.20340504691788297,0.1403917363312834,1.8031196282741746e-06,6.019614813279617e-07,7.490973552570779e-07,1.1204794722607936e-07,6.146856930924433e-07,4.127315574078382e-07,3.682772909779616e-06,7.981099143061836e-07
0.485427135678392,6.25,2.5,0.0,60,61,120,2.957832155563092,1.4425522534676942,0.22376933387847514,0.17494724332873662,1.7332771089506593e-06,7.304837064125991e-07,8.020197574953869e-07,1.2619570766148058e-07,5.859961057575039e-07,5.063830960446793e-07,3.5841232981157667e-06,7.213363085344354e-07
0.4894472361809046,6.25,2.5,0.0,60,61,120,2.9773147005055183,1.4284606667299264,0.246101859323033,0.21945506820959873,1.6181145183757906e-06,8.656798791140119e-07,8.580864936102994e-07,1.420430594256672e-07,5.434814793062765e-07,6.060232695926472e-07,3.486700604700771e-06,6.472539118027088e-07
0.49346733668341713,6.25,2.5,0.0,60,61,120,2.991206426994716,1.416028389882755,0.2705902917453119,0.27732539397404604,1.444184576371299e-06,1.0080787140598346e-06,9.173897133618603e-07,1.598528537316568e-07,4.82810300420981e-07,7.119062293665018e-07,3.390316027983311e-06,5.764093348310325e-07
