x_alaee,branch,l,m,got_re,got_im,target_re,target_im,rel
0.13819095477386933,a_M,1,1,-3.7909089306708975e-06,0.0019470258485130055,-3.790899112814198e-06,0.0019470194508268569,3.2858847674195452e-06
0.14311557788944723,a_E,1,-1,0.001674765876827967,-0.04088961226668905,0.0016747660633629616,-0.040889622424228486,2.4824737232433057e-07
0.14311557788944723,a_E,1,1,-0.0016747658768279667,0.04088961226668905,-0.0016747660633629616,0.040889622424228486,2.482473723244278e-07
0.14311557788944723,a_E,2,-1,1.695749646737489e-07,-0.0004117869141300068,1.695641900865953e-07,-0.0004117816913542669,1.2683386660254586e-05
0.14311557788944723,a_E,2,1,-1.6957496467375085e-07,0.0004117869141300068,-1.695641900865953e-07,0.0004117816913542669,1.2683386660254596e-05
0.14311557788944723,a_M,1,-1,-5.452917419718975e-06,0.0023351464243541575,-5.452903767845739e-06,0.0023351389752402827,3.190005457417177e-06
0.14311557788944723,a_M,1,1,-5.452917419719018e-06,0.0023351464243541575,-5.452903767845739e-06,0.0023351389752402827,3.190005457417211e-06
0.14804020100502513,a_E,1,-1,0.0020676222152323323,-0.04542407167995027,0.0020676224784873707,-0.045424084093945404,2.7306974137056845e-07
0.14804020100502513,a_E,1,1,-0.0020676222152323323,0.04542407167995027,-0.0020676224784873707,0.045424084093945404,2.7306974137056845e-07
0.14804020100502513,a_E,2,-1,2.3765732209679294e-07,-0.0004874915191978508,2.3764202906559604e-07,-0.0004874853562845371,1.2642290637968135e-05
0.14804020100502513,a_E,2,1,-2.3765732209680202e-07,0.0004874915191978508,-2.3764202906559604e-07,0.0004874853562845371,1.2642290637968182e-05
0.14804020100502513,a_M,1,-1,-7.757144366396093e-06,0.002785159496967582,-7.75712563090142e-06,0.0027851508860209655,3.091729659394032e-06
0.14804020100502513,a_M,1,1,-7.757144366396129e-06,0.002785159496967582,-7.75712563090142e-06,0.0027851508860209655,3.0917296593940593e-06
0.152964824120603,a_E,1,-1,0.002536124227116796,-0.05029603516888118,0.002536124589539655,-0.05029605015909288,2.9774835329715894e-07
0.152964824120603,a_E,1,1,-0.002536124227116796,0.050296035168881176,-0.002536124589539655,0.05029605015909288,2.977483534349046e-07
0.152964824120603,a_E,2,-1,3.2940985854648665e-07,-0.0005739308045766532,3.2938837438290457e-07,-0.000573923571467668,1.2602966771548346e-05
0.152964824120603,a_E,2,1,-3.294098585464577e-07,0.0005739308045766532,-3.2938837438290457e-07,0.000573923571467668,1.2602966771548195e-05
0.152964824120603,a_M,1,-1,-1.0922314623499398e-05,0.0033048805233352146,-1.0922289229789173e-05,0.003304870637920213,2.991159023906915e-06
0.152964824120603,a_M,1,1,-1.0922314623499421e-05,0.003304880523335214,-1.0922289229789173e-05,0.003304870637920213,2.9911590237757093e-06
0.1578894472361809,a_E,1,-1,0.0030919183024989473,-0.05551897730301268,0.0030919187911402878,-0.0555189952118127,3.2219147650412506e-07
0.1578894472361809,a_E,1,1,-0.003091918302498947,0.05551897730301268,-0.0030919187911402878,0.0555189952118127,3.2219147650433777e-07
0.1578894472361809,a_E,2,-1,4.518811772066648e-07,-0.00067220713603746,4.518512821578174e-07,-0.0006721986893681333,1.2565808971656437e-05
0.1578894472361809,a_E,2,1,-4.518811772066259e-07,0.0006722071360374598,-4.518512821578174e-07,0.0006721986893681333,1.2565808971333651e-05
0.1578894472361809,a_M,1,-1,-1.5233117923105139e-05,0.0039029398998965334,-1.5233083911543314e-05,0.003902928626646644,2.888399048675472e-06
0.1578894472361809,a_M,1,1,-1.5233117923105145e-05,0.0039029398998965334,-1.5233083911543314e-05,0.003902928626646644,2.888399048675477e-06
0.1628140703517588,a_E,1,-1,0.0037480213122020123,-0.06110623291280538,0.0037480219592458896,-0.06110625410413324,3.463055543954353e-07
0.1628140703517588,a_E,1,1,-0.0037480213122020123,0.06110623291280538,-0.0037480219592458896,0.06110625410413324,3.463055543954353e-07
0.1628140703517588,a_E,2,-1,6.138926973967819e-07,-0.0007834963135237709,6.138514655216461e-07,-0.0007834864955492369,1.2531241004633114e-05
0.1628140703517588,a_E,2,1,-6.13892697396758e-07,0.0007834963135237707,-6.138514655216461e-07,0.0007834864955492369,1.2531241004356226e-05
0.1628140703517588,a_M,1,-1,-2.105807624778619e-05,0.004588867507313432,-2.1058031209604488e-05,0.004588854733909765,2.7835591481405126e-06
0.1628140703517588,a_M,1,1,-2.105807624778616e-05,0.004588867507313432,-2.1058031209604488e-05,0.004588854733909765,2.7835591481404893e-06
0.1677386934673367,a_E,1,-1,0.00451892884359829,-0.06707090000041016,0.004518929686863066,-0.06707092485830395,3.699953662435394e-07
0.1677386934673367,a_E,1,1,-0.00451892884359829,0.06707090000041016,-0.004518929686863066,0.06707092485830395,3.699953662435394e-07
0.1677386934673367,a_E,2,-1,8.264086138088799e-07,-0.0009090501566439296,8.263522119447812e-07,-0.0009090387940494085,1.2499719356456086e-05
0.1677386934673367,a_E,2,1,-8.264086138088432e-07,0.0009090501566439295,-8.263522119447812e-07,0.0009090387940494085,1.2499719356336619e-05
0.1677386934673367,a_M,1,-1,-2.8871891319317414e-05,0.005373188374718356,-2.8871832330726916e-05,0.005373173991973904,2.676752662006698e-06
0.1677386934673367,a_M,1,1,-2.8871891319317434e-05,0.005373188374718356,-2.8871832330726916e-05,0.005373173991973904,2.6767526620067135e-06
0.17266331658291456,a_E,1,-1,0.00542072459282052,-0.07342572547425855,0.0054207256762005005,-0.07342575440091767,3.931641785939762e-07
0.17266331658291456,a_E,1,1,-0.005420724592820519,0.07342572547425855,-0.0054207256762005005,0.07342575440091767,3.9316417859441715e-07
0.17266331658291456,a_E,2,-1,1.1029685260198117e-06,-0.0010501991495655868,1.1028919604768716e-06,-0.0010501860521384748,1.2471736466129378e-05
0.17266331658291456,a_E,2,1,-1.10296852601987e-06,0.001050199149565587,-1.1028919604768716e-06,0.0010501860521384748,1.2471736466336178e-05
0.17266331658291456,a_M,1,-1,-3.92833656575724e-05,0.006267531236406405,-3.928328921552947e-05,0.006267515140685172,2.568096962965138e-06
0.17266331658291456,a_M,1,1,-3.9283365657572434e-05,0.006267531236406405,-3.928328921552947e-05,0.006267515140685172,2.568096962965163e-06
0.17758793969849246,a_E,1,-1,0.006471189272724914,-0.08018297188174624,0.006471190646535959,-0.0801830052950882,4.157139466924838e-07
0.17758793969849246,a_E,1,1,-0.006471189272724915,0.08018297188174624,-0.006471190646535959,0.0801830052950882,4.157139466920409e-07
0.17758793969849246,a_E,2,-1,1.4601911603581907e-06,-0.001208355152991312,1.460087958436385e-06,-0.0012083401121288403,1.2447824410157585e-05
0.17758793969849246,a_E,2,1,-1.4601911603581032e-06,0.0012083551529913118,-1.460087958436385e-06,0.0012083401121288403,1.244782440997764e-05
0.17758793969849246,a_M,1,-1,-5.307026626001031e-05,0.007284752064001644,-5.307016822471153e-05,0.00728473416000585,2.45771344603081e-06
0.17758793969849246,a_M,1,1,-5.307026626001024e-05,0.007284752064001644,-5.307016822471153e-05,0.00728473416000585,2.4577134460307592e-06
0.18251256281407036,a_E,1,-1,0.007689906988447255,-0.08735426330164,0.007689908709631188,-0.08735430163231074,4.3754550501309327e-07
0.18251256281407036,a_E,1,1,-0.007689906988447255,0.08735426330164,-0.007689908709631188,0.08735430163231074,4.3754550501309327e-07
0.18251256281407036,a_E,2,-1,1.918358499641121e-06,-0.00138501419142362,1.9182203098709747e-06,-0.0013849969784450137,1.2428559098140098e-05
0.18251256281407036,a_E,2,1,-1.9183584996411595e-06,0.00138501419142362,-1.9182203098709747e-06,0.0013849969784450137,1.2428559098140322e-05
0.18251256281407036,a_M,1,-1,-7.122285030497323e-05,0.008439075026311848,-7.122272585627945e-05,0.008439055230273176,2.3457276096557576e-06
0.18251256281407036,a_M,1,1,-7.122285030497316e-05,0.008439075026311848,-7.122272585627945e-05,0.008439055230273176,2.345727609655707e-06
