x_alaee,x_mie,C_pathB,C_mie_l12,B_ED,M_ED,B_MD,M_MD,B_EQ,M_EQ,B_MQ,M_MQ
0.6060301507537689,1.903899869461955,6.1869421077722,6.186922446342008,0.36633132032213733,0.36636901320742726,1.3420584615863722,1.34200460077454,3.2915202203630742,3.2915259684669,1.1870321055006166,1.187022863893141
0.6109547738693468,1.9193710292635533,6.3281210773847905,6.328089988952789,0.2835994885274542,0.28363353830177557,1.3395337250882147,1.3394757371674277,3.58056444252463,3.5805669772895454,1.1244234212444912,1.1244137361940405
0.6158793969849247,1.934842189065151,6.49182125901628,6.491777679838372,0.21475705118125404,0.21478749514253187,1.336238126812506,1.3361758039936285,3.868714451036465,3.8687129164595024,1.0721116299860547,1.0721014642427091
0.6208040201005025,1.950313348866749,6.665638046880465,6.665580818345088,0.1584572309850492,0.15848410858127115,1.3320509795615905,1.3319841097075757,4.146972520395986,4.146965973876976,1.0281573159378405,1.0281466261792644
0.6257286432160805,1.9657845086683472,6.8357905114049045,6.835718404705226,0.11327074645473345,0.11329410332702969,1.3268426881837834,1.3267710497260992,4.404618781522062,4.404606219579037,0.9910582952443263,0.9910470320730601
0.6306532663316583,1.981255668469945,6.9876476089620745,6.9875593547112995,0.07777289192423496,0.07779278134355096,1.3204733128077555,1.3203966657450432,4.629764182712421,4.629744578161159,0.9596372215176633,0.9596253294615466
0.6355778894472363,1.9967268282715431,7.10663446922366,7.10652878967958,0.05060366485313486,0.05062014757749603,1.3127909774785815,1.3127090495529812,4.810279053709006,4.810251401879167,0.9329607731829375,0.9329481906699357
0.6405025125628141,2.012197988073141,7.179451035612175,7.179326674370108,0.03050532496021942,0.030518468219898353,1.3036301057301087,1.3035425733146557,4.935034663526912,4.934998032153161,0.9102809413949355,0.9102676006823919
0.645427135678392,2.027669147874739,7.195420506013317,7.195276248280612,0.016342420257663533,0.016352296332021257,1.2928094673342803,1.2927159312983403,4.99527671056039,4.9952302857436965,0.8909919078609843,0.890977734906554
0.6503517587939699,2.043140307676337,7.147690603508588,7.1475252809434515,0.007109054349014347,0.007115739022022319,1.280130026247215,1.2800299840847478,4.985853498438331,4.985796619096,0.8745980244740277,0.8745829387406817
0.6552763819095477,2.0586114674779346,7.033991938524597,7.033804418061102,0.001927456122123621,0.0019310271808065877,1.265372590262717,1.2652654072589502,4.90600211311578,4.9059342904065035,0.8606897790239765,0.8606736932148427
0.6602010050251257,2.074082627279533,6.85674542186526,6.856534591070838,4.1056345209874895e-05,4.159220343374756e-05,1.248295280071969,1.2481801652474211,4.759483520469687,4.759404448921101,0.8489255649783942,0.8489083846988819
0.6651256281407035,2.089553787081131,6.622483316384677,6.622248106490852,0.000804454318068561,0.0008020327959320149,1.2286308611764452,1.22850686155469,4.554030288396028,4.553939876300964,0.8390177124941343,0.8389993358392662
0.6700502512562815,2.105024946882729,6.340736158887548,6.3404757143594885,0.0036719562112041675,0.003666653468616574,1.2060840159995814,1.2059500655634126,4.300258507822527,4.300156999408729,0.8307216788542363,0.8307019959187303
0.6749748743718593,2.120496106684327,6.022661559339566,6.022375843877822,0.008185810665568099,0.008177700270512225,1.1803286641977708,1.1801837928633712,4.01031948090652,4.010207854866683,0.8238276035697079,0.8238064958772562
0.6798994974874373,2.135967266485925,5.679709073061545,5.679400733787851,0.013964850156675902,0.013954002259153737,1.1510054110388497,1.1508494350294205,3.696585162703718,3.696466307490363,0.8181536491623014,0.8181309890089141
0.6848241206030151,2.151438426287523,5.322540972343562,5.32222093778917,0.020693947758148416,0.020680428336397674,1.1177188982954043,1.1175546169104298,3.3705874245632903,3.370469541111266,0.8135407017267191,0.8135163514310764
0.689748743718593,2.1669095860891208,4.960310037052041,4.960014315648004,0.028114493577906418,0.028098363721782264,1.0800335648199981,1.0798737354183943,3.0423138636543356,3.042220290456652,0.8098481149998,0.8098219260511753
0.6946733668341709,2.1823807458907187,4.6002853150267,4.600119460673176,0.03601596004069338,0.03599727523656429,1.0374642016164717,1.0373513471078315,2.7198548924726738,2.7198487653402266,0.8069502608968611,0.8069220729885542
0.6995979899497488,2.1978519056923167,4.247809791226832,4.247985946683453,0.044228540787228696,0.044207350168302434,0.9894816332736525,0.9895101826152513,2.4093659099178666,2.409565066718638,0.8047337072480838,0.8047033471812614
0.7045226130653267,2.2133230654939147,3.906775849606142,3.907328891735701,0.052616798869824295,0.05259314439484212,0.9356642794254042,0.9358664528168861,2.115399885360835,2.115807128134423,0.8030948859500782,0.8030621663895496
0.7094472361809046,2.2287942252955126,3.579809882235289,3.58040171268663,0.06107423461367366,0.06104815013495905,0.875718406223233,0.8759563673000543,1.8410790951610831,1.8414943309545402,0.8019381462372991,0.8019028642970765
0.7143718592964825,2.2442653850971106,3.2678680659523325,3.2683232914020732,0.0695186736458924,0.06949018382459946,0.8091888904196978,0.8093794982146032,1.5879863905918004,1.5883175624352939,0.8011741112949422,0.8011360469275766
0.7192964824120603,2.2597365448987086,2.971101754174642,2.9714220101956044,0.07788837532682663,0.0778574943488493,0.7357288321721748,0.7358668195986838,1.3567662725557905,1.3570205079681619,0.8007182741198496,0.8006771882799092
0.7242211055276382,2.2752077047003065,2.6893643708836095,2.68958229333289,0.0861387671667373,0.08610549720741179,0.6552868287939444,0.6553837749257666,1.1474489930033007,1.1476476067306998,0.8004897819196273,0.8004454144690116
0.7291457286432161,2.2906788645019045,2.4224540732613464,2.4225964047721713,0.09423971913675173,0.09420404851706882,0.5682142872244894,0.5682809690902071,0.9595896983744594,0.9597489513165867,0.8004103685256458,0.8003624358483087
0.734070351758794,2.3061500243035025,2.170448747585818,2.170533964595392,0.10217328139246228,0.10213518236599156,0.4754610907268172,0.47550552547526226,0.7924109733815434,0.7925416623700711,0.8004034020849953,0.8003515943840667
0.7389949748743719,2.3216211841051004,1.9341013531050757,1.9341420661793074,0.10993181877728189,0.10989124488979624,0.37885353955622003,0.37888164064853813,0.6449229734945164,0.6450321810969697,0.8003930212770574,0.8003369995440033
0.7439195979899498,2.3370923439066984,1.7152708393632488,1.715275863131198,0.11751648495138504,0.11747336793315177,0.2814375303854775,0.28145384111823374,0.5160134861209358,0.5161059234901787,0.8003033379054506,0.8002427305896338
0.7488442211055277,2.352563503708297,1.5173505957642384,1.5173262699210162,0.12493598777387453,0.12489023397598413,0.18784475471853387,0.1878529341891019,0.4045121660055101,0.4045910150017502,0.8000576872663197,0.7999920867541799
0.7537688442211056,2.3680346635098943,1.3456005413093783,1.3455514997937654,0.13220560549913143,0.13215709200636283,0.10458224126411733,0.10458532717039279,0.3092347841202845,0.30930221101744515,0.7995779104258451,0.7995068695995646
0.7586934673366834,2.3835058233114923,1.2072066400864903,1.2071362126090448,0.13934642037812894,0.13929499119373764,0.04006390339194317,0.04006440242024839,0.2290126616943096,0.22907013491741307,0.7987836546221085,0.7987066840776458
0.7636180904522614,2.3989769831130903,1.1108183542547327,1.1107287228670022,0.14638474236159366,0.14633020560511462,0.0041304933196513165,0.004130339550229983,0.16271143902447383,0.16275993107220801,0.797591679549014,0.7975082466394496
0.7685427135678392,2.4144481429146882,1.0653303486442867,1.065222553570671,0.15335170074248805,0.15329382890015,0.006821125929592201,0.006821550418199826,0.10924236363767353,0.10928248396262244,0.7959151583345329,0.7958246902896986
0.7734673366834172,2.4299193027162866,1.0778869574319079,1.0777608499606193,0.16028298563384114,0.1602215230458633,0.05637253963951983,0.05637391296205119,0.06756846956191259,0.06760055603699144,0.7936629625966344,0.7935648579157134
0.778391959798995,2.445390462517884,1.1515282242994997,1.1513824805235302,0.16721872395332987,0.16715340972304196,0.15686320838434226,0.1568649378072044,0.03670737087461917,0.03673155630978734,0.7907389210872084,0.7906325766834965
0.783316582914573,2.4608616223194826,1.2833672618410912,1.2831995721269884,0.17420347602455755,0.1741340973721759,0.3063908515066585,0.30639141095435657,0.01573189274660752,0.015748155830671476,0.7870410415632676,0.7869259079697846
0.7882412060301508,2.47633278212108,1.4642691159641934,1.464076630622411,0.1812863402812132,0.18121284086386666,0.4967527004547275,0.49674982767116915,0.003769387423390858,0.003777592671714714,0.7824606878048618,0.7823363694156603
0.7931658291457286,2.491803941922678,1.6804097018731414,1.680189741069921,0.18852116138889513,0.1884438346921802,0.7150065193164734,0.7149975436687942,3.0576025936964787e-07,2.3415916633252e-07,0.7768817154075135,0.7767481285497804
0.7980904522613066,2.5072751017242765,1.916126395471486,1.91587731074622,0.195966871298616,0.19588664449263893,0.9463235207821888,0.9463057288472001,0.003656394923882487,0.003647765948574533,0.7701796084667984,0.7700371714578064
0.8030150753768844,2.522746261525874,2.1568592893955287,2.156581129384442,0.2036880856346489,0.20360678569085727,1.1769317101731904,1.1769026501100797,0.014018751793400907,0.014001237822312933,0.7622207417942883,0.7620704557611921
0.8079396984924624,2.5382174213274724,2.391153922685133,2.390848199947379,0.21175619604785936,0.2116764623030712,1.3961199055213682,1.3960775721408518,0.030415865087620154,0.03038909994624181,0.7528619560282855,0.7527050655572145
0.8128643216080402,2.55368858112907,2.6113778999442667,2.6110457982047053,0.22025105303685694,0.2201754834427112,1.596954720973145,1.5968976174414848,0.052221715500415294,0.05218529914402249,0.7419504104338497,0.7417873981764868
0.8177889447236182,2.5691597409306683,2.813416671461651,2.8130563476693964,0.2292626450029579,0.22919238003862652,1.7759769653662199,1.7759040736186136,0.07885396259367744,0.07880746362268162,0.7293230984987954,0.7291524303894747
0.822713567839196,2.5846309007322663,2.9958496054177024,2.995454696842482,0.23889192508526497,0.2388257497286439,1.9323799279529312,1.9322906297495088,0.10977222268730304,0.10971517977518637,0.7148055296922028,0.7146231375891434
0.8276381909547739,2.600102060533864,3.159032677819494,3.1585928690943437,0.24925128627616186,0.24918586392055841,2.0670944939373044,2.0669884767990725,0.14447642843024572,0.1444083511646384,0.6982104691757826,0.6980101772100743
0.8325628140703518,2.6155732203354622,3.3043262870815178,3.303828256654807,0.26046608972447244,0.2603965776297982,2.1820168835691787,2.1818940525286696,0.18250525459745193,0.18242562384585434,0.679338059190415,0.6791120026504844
0.8374874371859297,2.6310443801370598,3.4335439631279643,3.4329707666326716,0.2726776055569377,0.27259758984867166,2.279454256889033,2.279314661479713,0.2234345933845033,0.2233428610953128,0.6579775072974907,0.657715654208974
0.8424120603015076,2.646515539938658,3.5486062958295763,3.5479341852613473,0.28604705505048245,0.28594710968290366,2.3617730538803983,2.3616168323983926,0.26687606418410054,0.26677165245472867,0.6339101227145952,0.6335985907253223
0.8473366834170855,2.661986699740256,3.6513519286206337,3.650543803482239,0.3007612805284707,0.30062499089579203,2.43120153098027,2.4310288703185083,0.3124755461564884,0.3123578453779125,0.6069135709554041,0.6065320968900261
0.8522613065326634,2.677457859541854,3.743449499201285,3.742450635144966,0.3170416437126078,0.31683640406806224,2.4897359795799474,2.4895470875876566,0.3599117258916402,0.35978009176961545,0.5767601500170894,0.5762870517196312
0.8571859296482413,2.692929019343452,3.8262359125918888,3.8251131712371502,0.3351309559846526,0.33481612000049277,2.5391103480978288,2.538905435334347,0.4088946564695183,0.4087484057039479,0.5430999520398883,0.5426432101983627
0.8621105527638191,2.7084001791450496,3.8998756433142256,3.899820370697615,0.35492511678377653,0.3548334780915953,2.5808012064998422,2.580580474699558,0.4591643278679788,0.4590027322322008,0.5049849921626279,0.505403685674261
0.867035175879397,2.723871338946648,3.9673792914826516,3.967740538325464,0.37701520199089283,0.37719810574468093,2.616050166265876,2.6158138014164205,0.5104892517352619,0.5103115302295186,0.4638246714906211,0.4644171009348437
0.8719597989949749,2.739342498748246,4.0298793445921905,4.029989123685451,0.4020804766341517,0.40226643396730244,2.6458931407176793,2.64564130919761,0.5626650659511077,0.5624703746018802,0.4192406612892523,0.4196110059186586
0.8768844221105528,2.754813658549844,4.087795656558752,4.0877148041500595,0.4302814810152318,0.4304490118929359,2.67119058217985,2.6709234288439387,0.6155131661486193,0.6153005848768635,0.3708104272150513,0.3710417785363216
0.8818090452261307,2.770284818351442,4.142420021580556,4.142208327230772,0.46206306008151,0.46221854645727645,2.6926557455542603,2.692373392988168,0.6688793725138886,0.6686478882832327,0.3188218434308973,0.3189684995020955
0.8867336683417086,2.78575597815304,4.1953514097673645,4.195043243286861,0.49796856722595884,0.4981184644752583,2.7108797196197734,2.710582268026574,0.7226326408137491,0.7223811259664177,0.26387048210788255,0.26396138481861087
0.8916582914572865,2.801227137954638,4.248646161668187,4.248262344145826,0.5386223423035397,0.5387715864798515,2.726352895586028,2.726040422935506,0.7766638268346648,0.7763910110845456,0.20700709694395414,0.20705932364592283
0.8965829145728643,2.816698297756236,4.305073752352166,4.3046282867075965,0.5847356915756449,0.5848881783167228,2.739483014986902,2.739155577173643,0.8308845133724081,0.8305889472809533,0.14997053241721026,0.14999558393627638
0.9015075376884423,2.832169457557834,4.368456911538553,4.367960376432791,0.6371131294174266,0.6372721593813295,2.7506101507919642,2.7502677816266483,0.8852259087293166,0.8849059155278772,0.09550772259984669,0.09551451989693545
0.9064321608040201,2.8476406173594317,4.444116988899925,4.4435783739775605,0.6966549692178338,0.6968235365976279,2.7600190448964272,2.7596617558087293,0.9396378255110818,0.9392914366657448,0.047805149274582584,0.04780164490545881
0.9113567839195981,2.8631117771610297,4.539432722914189,4.538860514311196,0.764353164706362,0.764534138314205,2.7679492212275596,2.7675770006002693,0.9940877485663376,0.9937126161945136,0.013042588413930373,0.013036759202208335
0.9162814070351759,2.8785829369626277,4.664478032088568,4.663880883325033,0.8412761565602773,0.8414723963037423,2.7746032558686204,2.774216067961434,1.048560001464213,1.0481532770648943,3.861819545665256e-05,3.914199496266094e-05
0.9212060301507539,2.8940540967642256,4.832607360218551,4.83199444600467,0.9285368456301681,0.9287512814695862,2.780153535284092,2.7797513187545917,1.1030550224116085,1.102613185410395,0.020861956892682512,0.020878660370096898
0.9261306532663317,2.9095252565658236,5.060673380620507,5.060054375087531,1.0272360062386272,1.0274716975064373,2.784747782026029,2.7843304481291513,1.1575887637653808,1.1571073733840673,0.0911008285904696,0.09114485606787527
0.9310552763819095,2.9249964163674216,5.368285880117484,5.367670367110067,1.138371927122981,1.1386321148269354,2.788513579476433,2.7880810101374323,1.2121922357375565,1.2116655625305823,0.22920813778051335,0.22929167961511718
0.9359798994974875,2.9404675761690195,5.775261295363834,5.774657310940789,1.2627067359542612,1.262994893584184,2.7915620853446024,2.791114131444872,1.266911227171677,1.2663316904346171,0.45408124689329415,0.4542165954771152
0.9409045226130653,2.9559387359706175,6.296527011685331,6.295938404314622,1.4005822989273748,1.4009021705116562,2.7939910883491015,2.7935275685991208,1.3218062589443038,1.321163542726615,0.7801473654645514,0.7803451224772295
0.9458291457286433,2.9714098957722155,6.9348253848152375,6.93424785670095,1.5516860437146835,1.5520416259916372,2.795887533985346,2.7954082339538444,1.376952864363824,1.376232491867651,1.2102989427513822,1.2105655048878186
0.9507537688442211,2.9868810555738134,7.673823344611796,7.673239415306565,1.7147819659767607,1.715177354428832,2.7973296253378526,2.796834291292018,1.4324423395829864,1.4316233434311991,1.7292694137141964,1.7296044261545152
0.9556783919597991,3.0023522153754114,8.476271573747777,8.475645082480547,1.8874455584347143,1.887884571165186,2.798388603834753,2.7978769026567107,1.4883830534042242,1.4874342897866042,2.3020543580740864,2.302449318872046
0.9606030150753769,3.0178233751770094,9.29067161367437,9.289943028985778,2.0658704746812577,2.0663560358778654,2.799130381659799,2.7986016921011423,1.5449014508685452,1.543776970079131,2.8807693064647677,2.881208330927641
0.9655276381909548,3.0332945349786073,10.064512439230207,10.063602380438281,2.2448391274540027,2.2453725213654057,2.7996175433460064,2.7990699793212537,1.602135226147612,1.600776634077563,3.417920542282586,3.418383245674059
0.9704522613065327,3.0487656947802053,10.75701863800768,10.75588497938371,2.4179507707667254,2.418530980268028,2.7999133383206947,2.7993398258380875,1.660178033825593,1.6585724056676732,3.8789764950946664,3.8794417676099218
0.9753768844221106,3.0642368545818033,11.345110850359202,11.343969535929526,2.578158945407756,2.5787822861444285,2.8000866729878338,2.7994669280527242,1.718911701110787,1.7173176393047072,4.247953530852824,4.248402682427666
0.9803015075376885,3.0797080143834012,11.822395675919967,11.82168041261685,2.718579710548195,2.7192398740047645,2.8001918103717482,2.7995053846863738,1.778287803805615,1.777180359332389,4.525336351194408,4.525754794593322
0.9852261306532664,3.095179174184999,12.194727552736296,12.194360031910552,2.83341845912768,2.8341069561594687,2.800258654048,2.799508360495065,1.8390270304316958,1.8383437673785228,4.722023409128919,4.722400947877495
0.9901507537688443,3.1106503339865976,12.473942160484132,12.473601044776027,2.918782662418825,2.9194895630947397,2.8003464639709126,2.7995286634197942,1.901567267165944,1.9010067965865893,4.853245766928451,4.853576021674904
0.9950753768844222,3.126121493788195,12.67408802163377,12.67354945321587,2.9731562602390866,2.9738710711908087,2.8005317271539463,2.7996192482474624,1.966005092985811,1.9653846826367576,4.934394941254926,4.934674451140842
1.0,3.141592653589793,12.809744958410352,12.808803530520247,2.9974186905409823,2.9981312009567933,2.8009069516108154,2.7998336561908967,2.0325174904967733,2.031709509562413,4.978901825761781,4.9791291638101445
